created_at,views,likes,category_clean,title_clean,content_clean
2026-08-02,0,0,아이템,제논 이럼 족된건가요,에테 파이렛글러브 직작으로 만들었는데 세트효과가 안받아지네요 제네무기가 덱 럭만 붙어있는데 방법 없는거에요? 장갑 팔아야하나...
2026-08-02,0,0,아이템,메린이 추옵고르는것좀 도와주세여,"깡 1추가 좋다고 들었던거 같은데, 전투력 떨어져도 더 좋은건가요? 폰카 ㅈㅅ요ㅜ"
2026-08-02,0,0,기타,챌린저스 서버 저번주에 알아서 이제 시작하는데 제네시스 무기 해방 될까요??ㅜㅜ,"[이미지] 메이플 저번주에 처음시작한 메린이에요,, 제네시스 무기 해방 하고싶은데 할 수 있을까요?? 할 수만 있으면 패스 살수있어요 환산 주스탯 돌려보니까 캡처한거 같이 하면 6주에 된다는데 파티하면 같이 잡아주시는 분들이 있나요?? 파티해주시는 분들은 어디서 구할 수 있나요?? 질문이 많아서 죄송합니다 ㅠㅠ"
2026-08-02,0,0,아이템,큐브 사용처 질문,"본캐 히어로 해방무기: 윗잠2줄, 에디21퍼 일반 보조무기: 윗잠2줄, 에디9퍼 일반 엠블렘: 윗잠2줄, 에디15퍼 부캐 보마 해방무기: 윗잠3줄, 에디15퍼 일반 보조무기: 윗잠2,5줄, 에디15퍼 일반 엠블렘: 윗잠2줄, 에디9퍼 위와 같은 상황인데 보마 엠블렘 에디가 조금 약하긴 한데 부캐에다가 일반 엠블렘이기도 하고 스펙도 더 높일 생각이 없어서 화에큐를 어떻게 써야할지 고민입니다. 그냥 보마 엠블렘에 던지는 게 맞을까요? 아니면 더 나은 선택지가 있을까요?"
2026-08-02,0,0,기타,아델 어빌,보공 20 재사용 7 상추뎀 7 인데 더 돌려야할까요? 최대가 8퍼? 인 걸로 알고있는데 돌릴 가치있나요?
2026-08-02,0,0,아이템,메짱이분들 도와주세요,제네무기 잠재 돌리다 이렇게 나왔는데 어디 돌려야 할까요? 큐브가 많이 남아요. 그리고 제네시스 패스 PLUS로 큐브 더 얻는데 남는거는 어디에 넣어야 할까요? 패스 말고는 현질 안합니다. 좀 알려주시면 감사하겠습니다
2026-08-01,0,0,기타,블랙보조12/60 아랫잠 고민,"챌린저 목표 보우마스터입니다. 현재 템 기준으로 벨트, 트왈마, 하트를 18성 및 옵션까지 맞추고 285레벨을 달성하면 메이린 배율이 약 94% 정도 나옵니다. 무보엠만 조금 더 보강하면 메이린 클리어는 가능할 것 같은데, 어떤 방향으로 투자하는 게 효율적일지 고민입니다. 현재는 블랙 보조를 사용 중인데, 이걸 레전더리까지 등업시키고 에디셔널 잠재를 맞추는 게 나을까요? 아니면 현재 일반 엠블렘(유니크 2줄)을 사용 중이라 엠블렘을 먼저 바꾸는 게 나을지도 고민입니다. 미트라도 생각해봤지만, 현재 시세가 너무 비싸 보여서 선뜻 손이 가지 않습니다. 미트라는 150억 정도 생각했었습니다 [이미지] [이미지] 여러분이라면 어떤 방향으로 투자하실지 의견 부탁드립니다."
2026-08-01,0,0,기타,환산 특정 시점으로 돌아가서 보기,제 캐릭터인데 혹시 예를 들어 7월 21일날 보스컷을 다시 보고 싶다 해서 돌아가거나 기준이 되는 헥사환산별 보스컷을 볼수있나요?
2026-08-01,0,0,기타,하드메이린 오리진 초기화 질문점..,오리진 -> 초기화 -> 오리진 vs 오리진 -> 2분뒤 극딜 -> 초기화 - > 오리진 뭐가 낫나요? 오리진 초기화 오리진 하면 리레에 안들어가긴합니다
2026-08-01,0,0,아이템,햄들 스펙업 조언좀 부탁드림다...,"스우, 데미안만 잡고 접었다가 이번에 복귀해서 첫 해방도하고 재밌게 즐기고 있습니다. 장비 세팅좀 여쭤보려 합니다 샤타포스 하면 마깃안, 몽벨,데브펜,가엔링은 18성 달아주려고 합니다 1. 제네패스 코인으로 윗잠 돌리기 vs 아랫잠 레전 올리고 생각하기 vs 추옵돌리기 2. 카르마 큐브는 블큐 - 미분 /// 화에큐 - 고근 돌리고있습니다 화에큐 고근에 쓰기 아까울까요..? 아깝다면 어디를 돌려야할지 모르겠어요 3. 장갑 - 에테 크크주 장갑(300억) 사고 샤타때 18 달기 vs 크크잡 사기 vs 22아케인 크크장갑 사기 4. 30퍼 깡통 커포링/루컨마 사고 샤타 기다렸다 18성 달아주기 + 마도서 사기 1,2 번은 공짜로 얻는 재화로 돌리는거고 3,4 번은 순서를 어떻게 정해야할지를 모르겠어요 미라클타임 온김에 노작에테장갑을 사서 돌려볼까 싶기도 한데 찾아보니 작된걸 사먹는게 정배더라구요 조언 부탁드립니다"
2026-08-01,0,0,아이템,메린이 챌섭 미라클 타임 문의,"안녕하세요 이번 챌섭에서 렌 키우고 있는 메린이입니다. 이번에 미라클타임에 어떻게 메소를 써야 합리적인지 좀 궁금한게 있어서 질문드려요 지금 메소는 약 80억 메소 정도 들고있고 해방무기는 운이좋게 윗/아래 둘 다 레전이여서 보조무기를 어떻게 해야 생각중에 있는데요 1. 현 블랙 보조무기(윗 유니크 / 아래 에픽) 를 미라클타임에 직접 등업을 한다.(윗잠먼저, 메소남으면 아랫잠 도전) 2. 경매장에서 윗잠 잡레전을 사서 큐브를 천천히 돌려본다. 이렇게 두가지 생각중인데요 좀 찾아보니까 유니크 -> 레전 등업 기대값이 한 12.2억 정도 하는 것 같고 잡 레전은 경매장 보면 최소 20억 중반대부터 시작하는거 같아서요 미라클 시작하면 가격이 낮아진다고는 하는데 얼마나 낮아질지 몰라서요 선생님들은 1, 2번중에 어떤걸 더 추천하시나요? 소중한 의견 부탁드려요 감사합니다."
2026-08-01,0,0,아이템,궁수 미트라 옵션,메소로 돌리다가 옵션이 저 두개가 나왔습니다 헥환은 거의비슷해서.. 뭘 고르는게 더 좋을까요 공24%덱9 에디공21% 공21%방30 에디공21%입니다 무보 0줄이긴합니다
2026-08-01,0,0,아이템,챌섭 복귀 유전데 질문좀 받아주세요,[이미지] 12시에 윗잠 달릴건데 뭐 먼저 만드는게 맞을까요? 무기는 이상태입니다 [이미지]
2026-08-01,0,0,아이템,챌섭 유입 질문 한개 해도 되겠습니까,지금 딱 이상태인데 컨티4렙은 샀습니다. 제 생각은 파풀마를 18성 27퍼 마깃으로 바꿔서 칠흑5셋까지 맞춘뒤에 7셋효과 받을만큼 자본이 모였을때 바꾸기 위해 나두고 아버를 끝날때를 대비해서 지금 부터 돈을 좀 모아서 18성 에테 상하모 아케인 장신견망 18성 을 구비할까요 아님 다른 방향성을 잡아볼까요..? 자석펫은 1개 쓰고 있습니다. 사냥은 평일 6소재 정도 주말 메제 이렇게 진행하고 있습니다.
2026-08-01,0,0,기타,이번 미라클 지나고 9월 16일 전에 미라클 한 번 더 할려나요?,일단 해방 하긴 했는데 아직 해방 못한 사람들을 위해서 챌섭 닫히기 며칠 전에 9월달 미라클 한 번 더 할 것 같나요?
2026-08-01,0,0,아이템,시세의 달인 계시나요?,현 경매장 기준 얼마로 책정될까요?? 내일 미라클이라 그 안에 팔고싶어서 내일안에 팔릴 정도의 가격도 알려주심 감사하겠습니다 선생님들
2026-08-01,0,0,아이템,챌섭 보마 무보엠 적당한지,[이미지] [이미지] 유챔 주보용으로 쓸 친구이고 투력은 1억 나옵니다 ! 챌섭에서 하드메이린까지 잡을겁니다 지금 배율 97퍼 이번 미라클때 보조나 엠블램 에디 올려줄까요
2026-08-01,0,0,아이템,"에디 레전 천장 60개 남았는데, 진로 조언 부탁드립니다!","안녕하세요! 대적자 코인으로 열심히 돌리다가 고민이 생겨 질문글 올립니다. ​📌 현재 상황 ​화이트 에디셔널 큐브(화에큐) 레전더리 등업 천장이 약 60개 남은 상태입니다. ​❓ 고민되는 지점 ​메소 등업: 메소를 써서 미라클로 레전더리를 올리는 게 맞을까요? ​미트라 화에큐 활용: 아니면 미트라 화에큐를 활용해서 미트라에 레전을 노려보는 것이 좋을까요? ​메소 사용처: 레전 등업에 메소를 직접 투자하는 게 맞는지, 다른 효율적인 방법이 있을지 선생님들의 의견이 궁금합니다! ​선생님들의 소중한 조언 기다리겠습니다. 감사합나다! ​3줄 요약 ​에디 화에큐 레전 천장이 약 60개 남은 상황입니다. ​메소로 미라크를 노려 레전더리를 올리는 게 맞는지 고민입니다. ​아니면 미트라에 화에큐를 활용해 미트라를 레전으로 올리는 게 좋을지 조언 부탁드립니다!"
2026-08-01,0,0,기타,5석펫 효과도 사용횟수 제한이있나요??,4석펫 모으는 것만 사용횟수 제한이 있는거 아닌가요? 5석펫 야누스 무한 유지가 잘되다가 안되네요 ㅠㅠ
2026-08-01,0,0,아이템,미라클 대비 미트라 질문,안녕하세요 챌섭에서 재미있게 즐기고있는 유저입니다. 정말 운좋게 대적자 큐브 쓰기도 전에 제네무기 잠재 완을 쳤습니다. 하지만 아직 챌섭 보상으로 주는 화에큐 + 보스코인샵 화에큐 등등 공짜큐브들 던질곳이없어서 미트라 하나를 장만하고싶은데요. 현재 있는거 없는거 영끌하면 약 200억정도 나올것 같습니다. 1. 미트라 처음부터 직작 2. 윗잠 방마마 아랫잠 레전잡옵 사서 아랫잠만 큐브던지기 3.윗잠 방마마 만 사서 아랫잠 레전등업 3개 중에 뭐가더 나을까요?? 다른 경로도 있으면 추천 부탁드립니다. 다른템 등업하는게 더 좋아보인다 싶은게 있으면 추천 부탁드리며 사진 첨부합니다. [이미지] [이미지] [이미지] [이미지]
2026-08-01,0,0,몬스터,진힐라 노말이랑 하드 차이 큰가요?,노말 해보고 우선 피하면서 극딜때만 넣어서 클리어 했는데 하드는 어느정도인지
2026-08-01,0,0,기타,챌린저스 달성 기준,보스 잡고 챌린저스 달성 기준이 보스 처치 즉시인가요 보상방 상자깔때인가요?
2026-08-01,0,0,아이템,카레잠 사용처 추천좀요,"1. 깡미트라 사서 바르고 미라클 때 플하 등업노리고 메소로 보조 사기 2. 플하에 카레잠 바르고 블큐 67개 있는데 그걸로 잡레 미트라(65억)사서 돌리거나 잡유 미트라(47억) 사서 등업 노리기 3. 에테르넬 장갑사서 카레잠 바르고 크뎀 찾고 큐브로 플하 등업 노리고 남은 메소로 보조 찾기 더 괜찮은 선택지가 있다면 추천 부탁드려요 Q 제목: 뭐가 더 좋을까요 (종료) 최대 1개 선택 가능 참가자: 2 명 26.08.02 19:35:59 마감 득표순 답변순 1 (100%, 2표) 2 3 투표가 종료되었습니다."
2026-08-01,0,0,아이템,제네 무기 대적자코인 어디다가 지르는게 나을가요??,"오늘 제네 플러스 사서 코인 얻을건데 블큐, 에디, 불꽃 중 어떤게 나을가요?? 제가 생각하는건 메소가 별로없긴한데 일단 메소로 에디 유니크 만들고 에디 큐브 돌려서 레전만들기이긴한데 불꽃도 괜찮을가요?"
2026-08-01,0,0,아이템,스펙업 방향 추,"현재 스펙 입니다 에테 장갑까지는 다음 샤탸때 17~18성 누르려고 돈 모으고 있는중이고, 이제 그 이후로의 스펙업을 뭘로 가져가야될지 모르겠습니다 아직 방어구 기간이 많이 남았으니 악세를 봐야ㅕ될지, 방어구를 미리 봐야될지 스펙업 방향좀 알려주세요! 목표는 8~10만 가고싶습니다 [이미지]"
2026-08-01,0,0,아이템,팔라딘 무보엠 순서 질문드립니다,[이미지] [이미지] 내일 썬데이라 모아둔 큐브로 최대한 만드려고 하는데 혹시 어떤 템부터 잠재 에디 해야할까요?
2026-08-01,0,0,아이템,미라클때 에테장갑 만들어볼까요?,제논이고 크 올만 붙어있는 장갑이 60~70억 하더라구요? 메소는 40억 언저리 있는데 이걸로 1. 깡통 사서(12.5억) 레전등업 + 블큐로 옵션 뽑아 12성 달기 2. 유닠 사서(20억) 레전등업 + 블큐로 옵션뽑아 12성 달기 3. 하지마 제네무기 윗잠 보 70 공9고 보조는 보30 공12 방 35에요 어떡할까요 캐릭 닉 : 레알밤제논
2026-08-01,0,0,아이템,템사기 vs 6차업글 도 환산 사이트보고 하면 되나요?,[이미지] [이미지] 매일 메제까지만 사냥해요 풀드메에요 심볼업글하고 기운 넘치는 것만 조각 사서 업글 하는중인데 메소가 모이질 않아요... 장비랑 이것 저것 사고싶어요.. 환산사이트에 스펙업이랑 헥사 코어업그레이드 불 꺼져있으면 조각 사서 업글하는거 멈추고 장비 맞춰도 되나요? 업그레이드 멈춘다면 넘치는 기운은 부스터로 바꿔먹으면 되나요?...
2026-08-01,0,0,아이템,카룻을 갈까요 에테를 갈까요?,가격은 동일하다는 가정하에 직업은 카데나 22 vs 18 기준은 카룻 잠재합 48% 추옵130급로 기준으로 구매할 생각입니다 에테사면 이거랑 같은 정도의 매물로 구매할 생각이에요 여기서 매물을 좀 보니까 생각보다 상의 하의는 가격은 별차이 없거나 에테가 저렴하더라구요 문제는 에테는 뚝이 매물이 없고 카룻은 뚝 매물이 있고 저렴한데 뚝은 4초이상으로 갈생각이라 무조건 에테가 맞을까요? 참 애매하네요... 스펙업은 상관없이 에테 맞춰도 18로 종결할거고 카룻맞춰도 22로 종결 때릴거 같아요 의견 좀 주실 수 있을까요? 생각 정리가 안된지라... 어렵네요 ㅠㅠ
2026-08-01,0,0,기타,울티마 카오스 진입 이후에도 아래단계에서 오토돌리는게 겸치 더 잘 오르나요?,카오스는 게임꺼두면 코인도 안줘서 결국 경험치 더 먹는게 중요한데 게임 꺼두면 어디서 돌리는게 더 좋은지 아시는 분
2026-08-01,0,0,직업,팔라딘 파티배율 시너지 잘 아시는분,위 사진이 팔라딘이 받는 시너지인데 팔라딘은 본인도 팔라딘 시너지를 받는 건가요? 저렇게 시너지 받으면 팔라딘 솔플 배율이 86%였다가 시너지 받은 기준 솔플 배율이 100%가 찍히는데 팔라딘은 솔플로는 시너지를 못받고 2인부터 시너지를 받는건가요? 아니면 저 시너지는 허상인가요? 왜 솔플로는 85%인 배율이 파티로가면 본인 시너지를 받고 배율이 오르는건가요?
2026-08-01,0,0,아이템,대적자 큐브 사용처 질문있습니다 !,"[이미지] [이미지] 이미지 차례대로 본캐(렌)/레테(부캐)/키네(부캐)입니다! 레테가 챌섭 챌린저 졸업하게 되면서 레테 스펙업을 당장 급하개 할 필요가 없을 거 같아, 현재 대적자 큐브가 남습니다 어디에 사용하는 게 가장 좋을까요?"
2026-08-01,0,0,기타,mvp 유지,지금 mvp 다이아 인데 9월 10일에 실버로 내려옵니다 10만원만 더 지르면 레드 다는데 9월 9일에 10만원 지르면 레드로 3개월 유지가 가능 한건가요??
2026-08-01,0,0,직업,레테 헥사 스텟 두 번째꺼 열었는데요 초기화 해야할까요??,메인 스탯이 올라야 좋은 것 같던데 초기화 해야하나요 ㅠㅠ?
2026-08-01,0,0,직업,유챔캐릭 미트라 꼭 껴야하나요?,280렌을 천천히 유챔sss까지 키우려하는데 지금 엠블렘이 에픽/레어 똥블렘입니다. 지금 미트라가 거품이 많이 껴있는거같아서 이번 미라클때 똥블렘을 레전/에픽으로 올리고 윗잠을 천천히 뽑으려는데 ㄱㅊ을까여?
2026-08-01,0,0,아이템,제네무기vs미트라 미라클때 등업 머할까요,원래 템 구매해서 샤타 할 예정이였는데 미라클이 됐길래 제네무기 유니크->레전 미트라 에픽->레전 두개 보고있습니다 130억정도 있는데 뭐 먼저 등업할까요 카화에큐 주마다 꼬박꼬박사서 40개정도 모았고 대적자화에큐는 90개 가량 있습니다 근데 대적자큐브는 기간이 없는데 카화에큐는 유통기한이 얼마 안남아서 애매하네요
2026-08-01,0,0,아이템,미트라를 믿기 vs 똥블렘을 믿기,"안녕하세요. 내일 다가올 미라클 데이에 대해 고민이 생겼습니다. 비싼 아가 애완 미트라를 분양 받아 열심히 키울 것인지 지금까지 수많은 시련을 함께 이겨낸 우리 똥블이를 믿을 것인지 너무 고민됩니다... 일단 우리 똥블이의 스펙은 이렇습니다. [이미지] 사실 저도 압니다. 우리 똥블이 그 정도 아닙니다. 잔인한 말이지만 미트라와 비교했을 때 종자부터 부족한 친구인 거 저도 알고 있습니다. 그래도 제가 힘들 때 말썽 안 피우고 등급업도 잘 해주고 옵션도 잘 떠준 친구입니다. 이런 똥블이 함께해도 괜찮을까요? 질문 요약 1. 똥블렘 밑잠 2줄 볼겸 돌릴까, 애완 미트라 사서 맛만 볼까 2. 미트라 살 돈으로 도미 바꿀까 3. 하드 메이린 배율 몇부터 칠만함? [이미지]"
2026-08-01,0,0,아이템,4만 메린이 템세팅 질문 드립니다,"안녕하세요. 작년 챌썹때 유입했다 이번에 복귀한 메린이입니다. 283 제로 헥환 41,335 제네무기는 보공방, 공2줄, 엠블렘은 유/에 입니다. 현재 화에큐가 35개가 쌓여있는데, 제가 제네 패스 플러스를 사지 않아 이걸 무기에 써서 3줄을 찾아야 하는지 엠블렘 미라클 등업 후 옵션을 찾아야 하는지를 알고싶습니다. 리프를 제때 안 해서 본캐는 따로 없고 현재 20억 정도 있습니다. 글 읽어주셔서 감사합니다. [이미지]"
2026-08-01,0,0,아이템,메린이 100억 모았습니다..드메템 질문있어요!,지금 템드메 0/100인데 쌍메 2개 드랍한줄 1개 사면 딱 100억이더라구요 이걸로 이벤링 드랍으로 다 바꾸고 100/100 갈까요? 자석펫도 없는데 돈 더모아서 자섯펫 먼저 살까요 사냥으로 버는 메소는 똑같다보니 조각 더 캐는거 뿐인데 메리트가 있는지 궁금합니다.! 사냥은 하루에 1~2재획 합니다
2026-08-01,0,0,기타,메린이 레벨업질문드립니다,"안녕하세요 메이플시작하게되었는데요 챌섭을 7월26일에시작했는데 285를찍어야 하드메이린을잡기수월하다고해서요 한번도전해볼려고 하는데 레벨업계산이 잘안돼서질문드립니다. 패스는 다질렀어요 지금렙이 276렙 82%입니다 조건은 풀매제까지만사냥하구 , 일퀘,몬파매일2번 돌고하는데 아직주간에픽던전은안돌았습니당 메포안쓰고 챌섭종료전까지 285찍을수있을까요? 혹시 못찍는다면 어느정도로 메포를써야 가성비있게 285를찍을수있을까요?"
2026-08-01,0,0,아이템,환산 7.8 헥환 7만 진로질문드립니다!,"환산 7.8 / 헥환 7만 290렙 렌이구요, 앞으로 한부위씩 변경해서 데티해방까지 노려보고자 하는데, 조언 부탁드립니다. 먼저 지금 세팅은, 22보장+여명, 17성 아케인 5셋, 22성 카룻3셋입니다. 모자,상하의 경우는 22카룻이 직작한거라 상태가 안좋아서 18에테 윗잠30퍼 아래 두줄정도로 교체할 예정이구요 장신망견은 고민중입니다. 18에테랑 22아케인이 가격차이가 크지 않아서 고민이 되는데는데 어떤게 효율적일까요? 그리고 창뱃시세가 많이 내려온거 같아서 지금 마도서, 미트라 착용중이니 창뱃도 구매할까 고민중입니다. 또 미트라는 애완 미트라로 공24퍼 아래 공18퍼 쓰고 있었는데, 300억대로 공30퍼 매물들이 보이길래 교체 고려중입니다. 정리하자면, 1. 장신망견 18에테 vs 22아케인 2. 창뱃 구매 타이밍 3. 공30 미트라, 아케인 교체, 창뱃 구매 순서 설정 이렇게 조언 부탁드리겠습니다!"
2026-08-01,0,0,아이템,메린이 미트라 옵션 질문있어요!!!!!!!!!!!!,미트라 공21퍼 덱스9퍼 / 에디 공 21퍼 이정도면 언제까지 쓰나요???? 5줄 정옵이 너무 비싸서 눈을 낮춰보려구요...........
2026-08-01,0,0,아이템,데브펜 18성 쌍레,2년만에 복귀한 유전데 템 다 안팔고 접어서 저런게 남아있더라구요 본캐에 쓰던 템이긴한데 유닠 둘둘할거라 쌍레는 과한거 같아서 팔고 저렴한템 맞출 생각이에요 저거 얼마정도에 팔릴려나요? 엘슘섭입니다 +올탯 달려있어도 윗잠 힘12퍼땜에 제논템으로는 취급 안하죠?
2026-08-01,0,0,아이템,스펙업 순서 방향 훈수좀 부탁해,"제로인데 솔직히 컨트롤이랑 연계가 익숙하지 않아서 하드 메이린을 못깨겠습니다. 그래서 소과금으로 해결할려고하는데 도움좀 개인적을로 고근이나 에테르넬 장갑을 고민중 (카레잠 1, 유레잠2 있음)"
2026-08-01,0,0,아이템,보40 마9 9 로 봐도 될까요 잠재가 애매해요...,뜨자마자 소리 질렀는데 잠재가 너무 애매해서 문의드려요 보40 마 9 9 로 봐도 될까요 아님 몇%급인지 궁금해요...
2026-08-01,0,0,아이템,메린이 템셋 조언 부탁드립니다.,"안녕하세요. 작년 챌썹때 유입해서 메이플 쭉 이어 하고 있습니다. 지금 셋팅은 이렇습니다 283 키네시스 헥환 51,597 보마를 하다가 5.1에 주차 하고 키네시스란 직업이 너무 재밌어서 본케로 꾸준히 할 생각입니다. 제네무기는 대적자랑 게속 큐브 던지고 있고. 보조는 챌섭 초기에 70억주고 사왔고 미트라, 마이링은 운이 좋게도? 적은 금액으로 옵션을 만들어 놓은 상태입니다. 기운 192개 조각 3500개정도 헥사강화는 해 놓은 상태구요! 방어구는 에테모자는 2초뚝 구매할 예정이고, 상 하의는 직작으로 추옵,잠재만 유니크2줄 에픽1줄 맞춰놓은 상태이고 아케인 견 966 신96 망96 18성 만들어 놓은 상태입니다. 이번에 샤타포스를 했으면 장신구들 20성 만들어 놓고 에테 18성 만들어서 낄 생각 이였는데 미라클 타임이라... 혹시나 바꿔야 할 옵션이나 좀더 투자 할 장신구들이 있는지 궁금합니다. 메소는 지금 모아 놓아서 200억정도 있는 상태입니다! [이미지]"
2026-08-01,0,0,아이템,소과금 익스우 솔플 목표로 템세팅 질문이여,288 카이저인데 익스우 솔플 목표로 하고있습니다 여태 직작으로만 템을 만들었는데 이젠 템을 좀 사면서 직작은 필요한 경우에만 하려고합니다 소과금으로 천천히 주보돌면서 하나씩 템을 바꾸려고 하는데 현재 템에서 바꿔야 하는 순서? 중요도를 잘 모르겠어서요 미트라는 애완용으로 나오는 큐브 그냥 다 박고있습니다 [이미지]
2026-08-01,0,0,아이템,내일 제네무기랑 메소를 어떻게 써야할까요??,일단 제네무기에 카레잠 카에유잠 발랐고 추옵은 2추보공10 입니다. 83억메소 정도 있습니다. 먼저 블큐로 윗잠 돌리고 대적자코인 2500개로 화에큐사고 내일 메소로 에디레전 올린 후 화에큐로 옵션뽑는건가요? 그리고 제가 깡보조인데 내일 미라클이니까 그때 보조 건지는게 좋겠죠?? 아님 깡미트라를 사서 카레잠 바르고 에디 유니크 승급을 메소로 노려볼까요?
2026-08-01,0,0,시세,이정도면 살만 한가요?,챌섭이고 기본으로 주는 아쿠아틱이랑 골클벨 끼고 있습니다. [이미지] [이미지] 두개 각각 골클벨은 53억이고 파풀라투스 마크 는 50억인데 이정도 가격이면 살만 한가요? 교불 조각만 쓰고 주운 조각 다팔아서 딱 103억 있는데 살만한가요?
2026-08-01,0,0,아이템,제네무기 보40 35 공9퍼 기댓값 큐브몇개정도인가요?,아니면 보40 공12 보30
2026-08-01,0,0,아이템,미라클때 블랙보조 에디 올리는게 좋을까요??,현재 레테 레유 블랙보조 보마마 윗잠 에디 유니크 잡업입니다 이번 미라클때 에디 레전드 도전해봐도 괜찮을까요?? 아스트라까지 갖고갈 생각입니당
2026-08-01,0,0,아이템,메린이 템 방향 조언 부탁드립니다 젭알,형님들... 현재상태는 아래와 같고 예산은 약 500억정도 있습니다. 보조는 완제를 사고 엠블램을 반직작할지.. 미라클때 레전 등업보내고 장신구를 준종결급으로 전부 맞출지 리레 4렙 하나 우선 살지 고민이네요.. 다른 방향이 있을까요 조언 부탁드립니다. 목표는 챌린저입니다.. 유튭보고 하려니 너무 방대한 자료들이라 제가 선택해야하는데 어느것부터 준비 하는게 좋은지 알고 싶습니다..
2026-08-01,0,0,아이템,레테 무보엠 어떻게 하면 좋을까요??,무보엠 이거 일단 스공 7800인데 무보엠에서 어떻게 해줘야할까요?? 일단 일요일날 무기 에디 레전 메소로 도전해볼거긴한데 어떤 순서로 옵션 띄워줘야 효율이 좋을까요??
2026-08-01,0,0,아이템,내일 미라클 어디할까요? 메린,위 템이나 다른 템세팅 알려주시면 감사하겠습니다
2026-08-01,0,0,기타,넥슨온으로 원격하는데,피씨 모니터 끄면 원격도 아무것도 안보이나요??...
2026-08-01,0,0,기타,잠재 질문,안녕하세요. 제가 지금 3줄 스탯뚝을 사용하고 있는데 2초쿨 주스텟 잡옵이 좋을까요 아니면 그대로 스탯뚝을 사용하는게 좋을까요 그 외 스타포스나 추옵은 똑같다는 가정입니다. 직업은 에반입니다. 그리고 궁금한게 쿨뚝이 스탯은 떨어지더라도 사용하는 이유가 아무래도 궁극기를 한 번이라도 더 사용할 수 있다는 매리트가 커서 사용하는거죠?
2026-08-01,0,0,아이템,제네무기 추옵 어느정도 사용하나요?,지금 1추 보공 10퍼 데미지 5퍼인데 다른건 안붙었어요 더 돌릴까요?
2026-08-01,0,0,기타,챌린저스 패스 지금 사도 되나요??,지금 막 시작해서 챌린저스 패스 5레벨인데 지금 사도 괜찮나요?? 프리미엄까지 사는거 추천하시나요?
2026-08-01,0,0,아이템,챌린저 목표 템셋 질문 드립니다,해방까지는 끝난 상태인데 여기서 뭘 더 업글하면 챌린저 가능할까요
2026-08-01,0,0,기타,넥슨 캐시 사용처 질문,넥슨 캐시 카드? 이게 10만원있는데 이걸로 뭐 해보는게 제일 좋나요? 넥슨에만 사용할수 있어서 캐시충전만 가능해요
2026-08-01,0,0,기타,챌섭 이동 질문,레테유입인데 스카니아 가려고하는데 친구가 레잠 싸게해달라고해서 하나챙겨서 엘리시움에 캐릭하나보냈는데 서버이동 다른데는 안된다고하더라구요 캐릭터삭제하면 다시 바꿀수있나요 ?ㅜㅜ
2026-08-01,0,0,아이템,"뉴비 챌섭이후 본섭 준비 질문,평가해주세요","일단 직업은 레테이고, 본캐가 없습니다. 챌린저를 완료해서 이제 설렁설렁 보스 메제 채우면서 본섭대비 방어구를 맞추려고하는데요 우선 인벤 좀 검색해서 나온정보가 도전자풀강 대체가 17에17% 18앜15%라고 하더라고요? 방어구 직작을 잘몰라서, 주문서는 뭐 어떻게 하는건가요?? 악세는 간단하게 프악공 작둘둘 했었는데 방어구는 제가보는 유튜브 3개에서 아직 다루지 않아서, 이전 챌섭 영상을 찾아봐야할까요? 일단 목표는 구매 에테모자 17성 쿨감2초이상 + @인트 구매 에테상의 17성 17%이상 구매 에테하의 17성 17%이상 아케인장갑 18성주문서 카레잠 크1줄 +@인트(뜨면좋고) 아케인신발 18성주문서 유잠 인트15%이상 아케인망토 18성주문서 유잠 인트15%이상 아케인견장 18성구매 유잠 인트15%이상 (컨티4/리레4/자석펫은 후순위로 구매할예정) 이렇게하고 아케인은 다 직작이라 에잠 박고 설렁설렁 브론즈 큐브 돌려서 에픽 띄울려고합니다 근데 아케인전부 어떻게 주문서를 작하는지 몰라서 질문드려요, 그리고 제가 짠 빌드 어떤지 좀 평가 해주세요... *장비목표는 딱 지금 챌섭만큼만 하고싶어요 벨로나가 어떻게 나올지는 모르겠지만 이지벨 로나~이지카링까지 잡으면 좋을것같습니다 현재 도전자 21성기준 연모 하드메이린 112%나옵니다"
2026-08-01,0,0,기타,혹시 제네패스 플러스 검마 파티로 가서 데카아웃하고 죽어도 미션 깨지나요??,제목처럼 2인으로 가서 저는 데카아웃하고 파티원이 깨면 미션 깨지나요??
2026-08-01,0,0,기타,울티마 전사 궁수 39렙인데 에스페시아 어떻게 할까요,전사는 경치 70퍼대 궁수는 60퍼대여서 빠르게 에스페시아 써서 카오스 진입이 이득인가요? 아니면 그냥 생 렙업 후 에스페시아를 카오스에서 쓰는게 이득인가요?
2026-08-01,0,0,아이템,뉴비 이번 미라클때 조언좀가능할까요?,보조 아니면 엠블렘 레전등업? 아니면 제네시스 먼저 에디등업? 보통 미라클때 등업 성공시키면 더 잠재 안쓰고 다른거 등업 먼저 해주는게 좋지? [이미지]
2026-08-01,0,0,아이템,메린이 70억 메소 어캐쓸까요?,70억 메소 있는데 어캐 할까요 목표 : 챌섭 챌린저 미라클 때 제네 에디 레전등업 VS 다른곳에 쓰기 [이미지]
