,videoId,text,likeCount,published
5739,Jg9xSIh9-ls,쌤 댓글 못보고 이미 메커에 잠재 다 발라버렸으면 어떻게하죠 .....?,0,2026-06-22 13:50:13+00:00
5741,Jg9xSIh9-ls,하트 카유잠은 어디서 바르는거임?,0,2026-06-22 13:50:12+00:00
5744,Jg9xSIh9-ls,유잠을 4장쓰면 더 쌔지나요,0,2026-06-22 13:32:55+00:00
3348,Q-b20FJZ0jQ,"아이템버닝을 테라버닝에 지정하면 망계된거죠 ? ㅠ
260 지나서 사냥이 안되네요..",0,2026-06-22 11:07:39+00:00
4957,rhFbqj9QPEY,크림아 영상이 늦다 이미 278이다...,0,2026-06-22 10:45:38+00:00
553,6RGKFGjff3k,ㄹㅇ 카이는 ㅈㄴ 개빡치는보스인듯왜 억지로 깨야하는지몰겟음 나머지다쉬운데,0,2026-06-22 10:17:12+00:00
5746,Jg9xSIh9-ls,"챌섭코인샵에 있는 17성 주문서 이거 여명에 발라도 되나요?
160제부터는 효율 괜찮다던데 가엔링에 바르고 데브펜은 그냥 별 누르고 하면 될까요?",0,2026-06-22 07:44:14+00:00
554,6RGKFGjff3k,레테 조아,0,2026-06-22 07:42:13+00:00
8539,f92dfu0biJI,어웨이크링 안 받고 글로리온 링 받았는데 문제있을까여??,0,2026-06-22 07:41:01+00:00
4959,rhFbqj9QPEY,알려주신대로 하스우 연모로 잡고 골드찍고 다시 하스우 잡을 생각에 눈물이 앞을 가립니다,0,2026-06-22 07:36:51+00:00
555,6RGKFGjff3k,글자님 안경 잘 어울리시네요!,0,2026-06-22 07:31:32+00:00
556,6RGKFGjff3k,형 캐슈 키우고싶었는데 레테로 하는게 즇은가요? 버닝,0,2026-06-22 06:33:41+00:00
8541,f92dfu0biJI,이 영상이 뉴비의 마지막 종착지다…,0,2026-06-22 06:10:19+00:00
4962,rhFbqj9QPEY,엄청 깔끔하게 정리해주셔서 감사합니다.,0,2026-06-22 05:56:27+00:00
5027,5C5DU2FiHZk,닼나는 최소5초뚝에 유틸도 쓰레기직업인데 5초뚝 없으면 전직업 중 가장 딜이약한 직업을 검밑솔로 추천하면서 유틸까지 좋다고 하면..,1,2026-06-22 05:32:18+00:00
557,6RGKFGjff3k,나는 왜 안돼,0,2026-06-22 04:03:24+00:00
8957,HVSa7aqX5Tk,스커 후딜땜에 너무 힘들었는데 썬콜하니까 보스가 너무 쾌적함 말도안돼 그냥,0,2026-06-22 03:27:48+00:00
4963,rhFbqj9QPEY,경험치 쿠폰이 하나도없는데 다써서 .. 그냥 안먹고 사냥하나요 vip밖에없는디,0,2026-06-22 01:43:38+00:00
4965,rhFbqj9QPEY,뉴비인데 블루베리 농장 1주차꺼 다털어서 270찍었는데 ㅈ된건가요?,0,2026-06-22 01:15:00+00:00
4967,rhFbqj9QPEY,에픽던전 보스한테 딜이 너무 안들어가던데,0,2026-06-22 00:04:31+00:00
558,6RGKFGjff3k,캐릭은 진짜 이쁜데 스킬이 ㅈ같음,0,2026-06-21 23:13:48+00:00
5749,Jg9xSIh9-ls,선생님 혹시 테라버닝이라 도전자의 무기가 없는 경우에는 스펙업을 어떻게 할 수 있나요?,0,2026-06-21 22:31:56+00:00
559,6RGKFGjff3k,리부트에서 하다가 서버 증발해서 접었는데 복귀할라해도 뭐가 뭔지 몰라서 몬해먹겠네... 보스 패턴에 뭔 놈의 스킬 쿨 관리에 뭔 헥사에 뭔....... 그냥 안해야겠다..... 진입장벽 존나 만리장성이구만 뭔....,0,2026-06-21 21:57:28+00:00
4968,rhFbqj9QPEY,하이퍼버닝 시작한지 몇일 지났지만 이 영상 보고 시험기간에라도 하려고 합니다.. 감사합니다,3,2026-06-21 21:49:57+00:00
8543,f92dfu0biJI,메린이인데 궁금한 점 여기에 다 나와있어서 편하게 했어요! 뭐해야할지 잘 모르겠어서 접을 뻔 했다가 이거 보고 열심히 하고 있네요,0,2026-06-21 20:18:51+00:00
562,6RGKFGjff3k,웃는얼굴로 한손 컷소  한손망치들고 폐목달라고하면  다주실듯,0,2026-06-21 19:56:28+00:00
934,FMUmSNtWlEU,하이퍼 버닝 일섭에서 지정해버렸는데 캐릭 지우면 다시 지정할 수 있나요? 😢😢,1,2026-06-21 19:07:45+00:00
3349,Q-b20FJZ0jQ,"남은 심볼들도 합치나요? 고루?
링도 추가로 주던데 이거 어떻하죠?
링 전용 큐브는 또 어떠케...😢",0,2026-06-21 18:35:36+00:00
4969,rhFbqj9QPEY,영상편집하면서 어케 재획하시나요 ㅋㄱㅋㅋ 스킬 꾹 눌러야하지않나영,0,2026-06-21 18:04:20+00:00
563,6RGKFGjff3k,누구는 240이라도 찍어보려고 14시간 투자 했는데 무지본은 웁니다..,0,2026-06-21 17:53:33+00:00
8545,f92dfu0biJI,"감사합니다 아케인쪽 지역의 주간퀘스트는 안해도되나요?
자폐스펙트럼이랑 배고픈무토 이런거",0,2026-06-21 17:53:10+00:00
8547,f92dfu0biJI,도움 많이 되네요 영상 감사해요~~~,0,2026-06-21 17:09:08+00:00
4972,rhFbqj9QPEY,뉴비라서 그런가 사냥 1시간 하는 게 힘드네 ㅋㅋㅋㅋ,1,2026-06-21 17:08:28+00:00
4973,rhFbqj9QPEY,마지막에 똥손그림 감성으로 넣으신게 아니면 챗지피티한테 정보넣고 뽑아달라하면 이쁘게 뽑아줘요,0,2026-06-21 16:52:52+00:00
8549,f92dfu0biJI,4:00 에 이벤트 링 전용 레전드리 잠재능력 부여 스크롤 사용안하고 골드 큐브 돌리다가 다쓰고나서 발견해서 사용했는데 어떻게 해야하나요,0,2026-06-21 16:32:49+00:00
4975,rhFbqj9QPEY,276 구간 보러 왔는데 알아서라뇨... 거 너무하시네,0,2026-06-21 16:27:25+00:00
564,6RGKFGjff3k,"렌이랑 비교한다면 어떨까요?
렌 너무 재미있게 해서
본캐급으로 키워보고 싶은데 신캐랑 사냥,보스 어떻게 차이나는지 궁금하네요",1,2026-06-21 16:06:21+00:00
568,6RGKFGjff3k,뭔가 이젠 메이플같지가 않네 내가 알던 메이플과는 완전히 다른겜이라고 봐도 되겠다..,7,2026-06-21 15:37:02+00:00
571,6RGKFGjff3k,신캐 할건데 본섭보다 챌섭이 무조건 이득인가요?,1,2026-06-21 15:35:17+00:00
4977,rhFbqj9QPEY,블딸이 270부터 효율이 나오는건 맞는데 패스 보상 후반에도 많이 주는데 270 이후에 쓰겠다고 안 쓰면 나중에 렙 넘어가서 쓰게 됨 걍 다음 지역 갈 수 있으면 다 터는 게 맞음 물론 하루에 1소재도 안 하는 유저면 모아놓고 나중에 쓰는 게 맞긴 함,0,2026-06-21 15:28:04+00:00
8551,f92dfu0biJI,270이후 탬세팅 뼈빠지게 기다리고있는 메린2,0,2026-06-21 15:26:16+00:00
573,6RGKFGjff3k,2:29 자연스럽게 당연한듯이 비틱을 ㅋㅋㅋ,2,2026-06-21 15:24:20+00:00
8553,f92dfu0biJI,울티마 5일차에 받는 이벤링 선택권에서 2티어링 말고 남은 1티어링 받는게 나을까요?,0,2026-06-21 15:09:30+00:00
3350,Q-b20FJZ0jQ,"04:42
07:02
08:26
09:50
25:54",1,2026-06-21 15:07:32+00:00
4978,rhFbqj9QPEY,272 60퍼에 18장 쓰면 280맞져?,0,2026-06-21 14:50:17+00:00
4981,rhFbqj9QPEY,왔어; 내 야동;,0,2026-06-21 14:43:00+00:00
574,6RGKFGjff3k,하버를 아델이 아니라 신캐를 했어야 했네..,0,2026-06-21 14:41:30+00:00
8555,f92dfu0biJI,이거다음도 올려주세요이!,0,2026-06-21 14:20:52+00:00
575,6RGKFGjff3k,요란법석하네,0,2026-06-21 14:08:44+00:00
576,6RGKFGjff3k,글자형 안경쓰니까 뭔가 이미지가 변한느낌,0,2026-06-21 13:52:12+00:00
577,6RGKFGjff3k,복귀햇더니 너무어렵네요 아직 스우겨우깨고 루시드...피가안달아여,0,2026-06-21 13:35:12+00:00
4982,rhFbqj9QPEY,272말고 270에 농장써도 효율 똑같나요,1,2026-06-21 13:21:28+00:00
4984,rhFbqj9QPEY,1렙 높은 몬스터 사냥하려면 순간이동해야 되는데 퀘스트를 못깨서 순간이동 못한다는데 어떻게 하는거죠?,0,2026-06-21 13:10:50+00:00
578,6RGKFGjff3k,이번에 시작 했는데 버섯 자석펫은 지금도 얻을수 있나요??,0,2026-06-21 12:59:26+00:00
581,6RGKFGjff3k,와씨 난 아란이라 딜로스 개심한데 레테보니까 개부럽네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2026-06-21 12:59:21+00:00
8557,f92dfu0biJI,이지루시드 곧 1인격파로 깨야하는 뉴비입니다. 자세한 보스 공략영상은 어디서 찾아볼수있을까요?,0,2026-06-21 12:54:55+00:00
8560,f92dfu0biJI,엠블용 카르마 에디에픽잠재 주문서를 다른거 사느라 못샀으면 어디서 구할 수 있나요 ㅠㅠ ㅠㅠㅠㅠㅠㅠ,0,2026-06-21 12:46:37+00:00
4987,rhFbqj9QPEY,그림 귀엽네요 ㅋ,0,2026-06-21 12:28:08+00:00
582,6RGKFGjff3k,연모로도 제네 어둠의 흔적인가 그거 채우기 가능해요?,0,2026-06-21 12:22:37+00:00
585,6RGKFGjff3k,소환수 지속시간 1시간으로 수정해서 겜하면 꿀잼이겠농 ㅋㅋㅋ,0,2026-06-21 12:21:23+00:00
8562,f92dfu0biJI,영상 순서대로해서 엠블렘때 카오스벨룸 잡으라해서 잡았는데 그뒤에 루타 4마리 잡아야된다니... 먼저말해주셨다면 퀘스트 받고 잡았을텐데... 늦었네요,0,2026-06-21 12:16:03+00:00
586,6RGKFGjff3k,근데 레테떡상...각 조금 야한거 같은데? 떡상? 그게 뭐죠?,0,2026-06-21 12:07:09+00:00
3351,Q-b20FJZ0jQ,19:56,0,2026-06-21 12:06:55+00:00
587,6RGKFGjff3k,안녕하세요 글자님 레테 처음 해보는데 기본공격만 있는거 맞나요?ㅋㅋ,0,2026-06-21 12:06:52+00:00
8564,f92dfu0biJI,"보조무기 돌리다가 잠재능력에 보스 몬스터 데미지 30퍼, 몬스터 방무 15퍼 이렇게 떴는데 그럼 공격력 안띄우고 밑에 하면 되나요?",0,2026-06-21 12:05:52+00:00
8566,f92dfu0biJI,"이벤트링 부문에서 테네링 안받고 글로리온 링 슈프림 받아서 윗잠 유효 아랫잠 유효까지 다해버렸는데 그럼 굳이 테네링 써야 되는건가요? 또 남긴하는데  반지가 위에서부터 1.어비스 헌터링 2, 실버블라썸링 3. 글로리온링 4.이터널 링 인데 나중에 챌린저스 보상 받으면 어느링이랑 교체하면되는지 궁금합니다",0,2026-06-21 11:57:02+00:00
588,6RGKFGjff3k,뭐지 밸런스가 ㅈㄴ 안맞네 난 듀블로 존나 두들겨패서 겨우잡았는데......,0,2026-06-21 11:47:40+00:00
4989,rhFbqj9QPEY,그래 이거지! 너무 보기도 편하고 뭘 해야되는지도 딱딱알려주셔서 감사용,0,2026-06-21 11:44:20+00:00
4990,rhFbqj9QPEY,266찍으려고 블루베리 3장 다썼는데 망한건가여?,0,2026-06-21 11:27:17+00:00
8570,f92dfu0biJI,혹시 에테리온이펙트는 어떻게 사용하나요?,0,2026-06-21 11:26:11+00:00
589,6RGKFGjff3k,신캐 키우고있는분들께는 미안하지만 어째 1년전 나온 렌보다 별로인거 같아,0,2026-06-21 11:25:07+00:00
590,6RGKFGjff3k,"260인데 윌 카이잡네요.. 갓글자형님..
와.. 컨이 얼마나 좋으시면.. ㄷㄷ",2,2026-06-21 11:24:26+00:00
8572,f92dfu0biJI,이벤링 질문있는데ㅇ 반지3개중에서 고르는 건 2개만 선택해도 나머지 하나는 쓸일이없음?,0,2026-06-21 11:00:20+00:00
4992,rhFbqj9QPEY,에픽던전 초기화 요일이 목요일인가용?,0,2026-06-21 10:50:13+00:00
591,6RGKFGjff3k,잘봤습니다,0,2026-06-21 10:42:40+00:00
592,6RGKFGjff3k,우리형 왜 모범생안경 씀?,0,2026-06-21 10:37:59+00:00
4994,rhFbqj9QPEY,"블루베리, exp쿠폰 이런게 효율이 좋은 구간이 분명 있고, 그대로 따라가는게 제일 좋긴하지만,
거기서 안썼다고 막 엄청 손해보는것도 아님.
앵간하면 유튜브 한편 보면서 사냥하면 멘징됨
그러니까 효율 안좋게 써버렸다고 너무 기분안좋아질 필요없을듯",4,2026-06-21 10:33:18+00:00
593,6RGKFGjff3k,글자 볼수록 아이브 가을 닮음 ㅇㅇ,0,2026-06-21 10:31:54+00:00
595,6RGKFGjff3k,개고생해서 260찍었었는데 현타오ㅖㅋㅋ,2,2026-06-21 10:30:23+00:00
596,6RGKFGjff3k,아이디 문제로 컴메이플안한지 꽤됐는디  스토리보는맛으로해서,0,2026-06-21 10:24:27+00:00
597,6RGKFGjff3k,2:52 예전에 1단계에서 레전더리 간 사람,6,2026-06-21 10:16:28+00:00
598,6RGKFGjff3k,"본인이 좋으면 된거죠 ㅎ 
아무튼 이 영상은 레테 시 참조~~",0,2026-06-21 10:13:04+00:00
599,6RGKFGjff3k,"솔직히 더 빨라도 됨 6차 전직도 없어져야함
의미가 없음",0,2026-06-21 10:10:21+00:00
600,6RGKFGjff3k,카이 잡는거 잠깐이라도 볼려했는데 편집이라니...,3,2026-06-21 10:01:29+00:00
601,6RGKFGjff3k,이게 게임이냐,1,2026-06-21 09:59:25+00:00
602,6RGKFGjff3k,개선하면 뭐하냐 지금까지 나온 신캐중에 나락인데ㅋㅋㅋㅋㅋㅋ,0,2026-06-21 09:57:45+00:00
8574,f92dfu0biJI,"제네시스 퀘스트 반 레온 잡고 아카이럼 잡고 끝까지 해야 하나요  
펜던트 얻을려고 아카이럼 잡으려는데 선행퀘 어떻게 하나요",0,2026-06-21 09:54:04+00:00
4995,rhFbqj9QPEY,270때 쓰려고 블루베리 아껴놨는데 272때 써야한다니… 아직 그림의 떡이네 ㅠㅠ,2,2026-06-21 09:52:57+00:00
603,6RGKFGjff3k,ㅎㅎㅎㅎ,0,2026-06-21 09:49:56+00:00
604,6RGKFGjff3k,안경 끼시니까 뚝이님 닮은 것 같기도..😮,36,2026-06-21 09:49:54+00:00
610,6RGKFGjff3k,확실히 좋긴한데 렌따라잡기는쉽지않네 ㅋㅋㅋㅋㅋ,3,2026-06-21 09:38:42+00:00
611,6RGKFGjff3k,유튜브는 14분컷 호에엑,0,2026-06-21 09:30:32+00:00
612,6RGKFGjff3k,예전엔 200렙 45분 타임어택했는데,1,2026-06-21 09:21:35+00:00
613,6RGKFGjff3k,ㅎ.ㅎ,0,2026-06-21 09:21:31+00:00
614,6RGKFGjff3k,썬콜했다가 선한 의지를 가진 용사여 만 30분 봤는데...,23,2026-06-21 09:19:29+00:00
616,6RGKFGjff3k,오이,0,2026-06-21 09:19:21+00:00
544,6RGKFGjff3k,"진짜 경험치 5천퍼의 위력은 미친 거 같습니다ㅋㅋㅋㅋ 
역대급... 우리 팬 분들 챌섭 재미나게 즐기시구 뉴비가이드도 꾝 하내 들구오겠습니다!",15,2026-06-21 09:17:58+00:00
617,6RGKFGjff3k,4,0,2026-06-21 09:17:09+00:00
618,6RGKFGjff3k,레벨업은 역대급이긴함,0,2026-06-21 09:16:14+00:00
619,6RGKFGjff3k,2,0,2026-06-21 09:16:10+00:00
620,6RGKFGjff3k,글하,0,2026-06-21 09:15:49+00:00
8958,HVSa7aqX5Tk,난이도 상관없으면 섀도어 루미중 뭐가좋음?,0,2026-06-21 09:11:40+00:00
8051,ep6YvyuVbV0,난이도 고려하지 않고 고른다면 루미너스랑 섀도어중 뭐가 좋나요,0,2026-06-21 09:10:08+00:00
8575,f92dfu0biJI,보상 시드링 리스트레이트링3받았는데 컨티4로 받아도 되나요?,0,2026-06-21 08:57:20+00:00
3352,Q-b20FJZ0jQ,블루베리 270부터쓰는게훨씬효율좋더라구여..,0,2026-06-21 08:43:38+00:00
8580,f92dfu0biJI,RPG 시작이 이렇게 어렵다니😢,0,2026-06-21 08:39:18+00:00
3353,Q-b20FJZ0jQ,3만점 공략 부분에서 Exp패스 사지말고 그돈 만큼 썬데이 메이플 몬파만 돌아도 280은 가능하지 않나요?,0,2026-06-21 08:38:41+00:00
8581,f92dfu0biJI,"개지리긴함,, 진짜,, 근데 메린이도 챌린저 찍을 수 있을까요",0,2026-06-21 08:38:25+00:00
4996,rhFbqj9QPEY,슈크림님 시즌4도 덕분에 열심히하고있습니다❤,0,2026-06-21 08:30:00+00:00
8583,f92dfu0biJI,챌섭코인샵에서 vip경험치버프 꾸준히 사나요?,0,2026-06-21 08:23:12+00:00
8585,f92dfu0biJI,반지 메획 20에 올스탯 12 떴는데 멈출까요.. 보스 돌아야하는 뉴비인데,0,2026-06-21 08:17:24+00:00
8588,f92dfu0biJI,결국 시간을 많이 갈아 넣어야 하네요......260까지만 해야겠어요.....ㅜ,0,2026-06-21 08:09:14+00:00
8590,f92dfu0biJI,형님 페어리 하트 먹었는데 이녀석 잠재는 에잠 발라도 될까요 아님 카유잠 발라야 할까요,0,2026-06-21 08:00:14+00:00
4997,rhFbqj9QPEY,당신은 나의 이정표,0,2026-06-21 07:16:22+00:00
4998,rhFbqj9QPEY,1주차 하드진힐 하루 빼고 연모로 다잡긴했는데 2분남기는정도면 찐모 도전가능하나요? 1주차에 노말로갈지 고민이됩니드,0,2026-06-21 07:05:56+00:00
8592,f92dfu0biJI,어웨이크링은 왜 나두라는건가여?? 챌린저스코인4000개 써서 레전더리 만들면안되는강,0,2026-06-21 07:05:41+00:00
5001,rhFbqj9QPEY,챌린저스패스에서 궁성비주는데 이건 어떻게해야 좋을까요 ?,0,2026-06-21 06:35:55+00:00
5003,rhFbqj9QPEY,이미 다 썻으면 개추,0,2026-06-21 06:35:28+00:00
5004,rhFbqj9QPEY,내 메이플 스승 김슈림👍,0,2026-06-21 06:14:51+00:00
5006,rhFbqj9QPEY,중간에 한번 죽었나봐요 사냥패널티가 있으시넼ㅋㅋㅋ졸거나 편집하느라 죽으셨나😂,3,2026-06-21 06:11:01+00:00
5008,rhFbqj9QPEY,"이번 챌섭, 이거 보고 열심히 달려보겠습니다 감사합니다",0,2026-06-21 06:10:45+00:00
5010,rhFbqj9QPEY,285 가이드도 해주세요,1,2026-06-21 06:06:07+00:00
5012,rhFbqj9QPEY,5분전이라니 당장 봐주마,1,2026-06-21 06:03:13+00:00
5011,rhFbqj9QPEY,드가자,0,2026-06-21 06:03:13+00:00
3354,Q-b20FJZ0jQ,18:45 브금 제목 아시는분 계신가요?,0,2026-06-21 05:56:40+00:00
8594,f92dfu0biJI,간단.정확.빠름 최고의공략영상,0,2026-06-21 05:27:42+00:00
3355,Q-b20FJZ0jQ,궁성비 혹시 어디서 얻을까요..?,0,2026-06-21 05:22:50+00:00
3356,Q-b20FJZ0jQ,"카이에서 너무 벽인데 아이템버닝 카이잡으라는데 못잡겠음
접어야하나",1,2026-06-21 05:10:18+00:00
4939,rhFbqj9QPEY,"이번에 새로 도입된 HYPE 시스템이 영상 알고리즘 성장에 정말 큰 도움이 된다고 합니다. 

좋아요와 HYPE 버튼을 한 번씩만 눌러주시면, 다음 번에 더 유익하고 알찬 영상을 제작하는 데 엄청난 힘이 됩니다! 늘 감사합니다.",5,2026-06-21 05:01:59+00:00
8596,f92dfu0biJI,연합토큰은 어디서얻나요 ?,0,2026-06-21 04:02:05+00:00
937,FMUmSNtWlEU,갑자기 200에서 230은 뭔가여,1,2026-06-21 03:50:47+00:00
8598,f92dfu0biJI,"영상 감사히 보고 있습니다. 질문이 있는데, 보조무기(블랙)은 잠재가 안발리던데 260찍고 잠재, 에디 강화하는 방향좀 알려주실수 있을까요",0,2026-06-21 01:57:53+00:00
8599,f92dfu0biJI,카오스 루타비스 다 찐모로 해야돼요? 칭호받으려면?,0,2026-06-21 01:36:04+00:00
5752,Jg9xSIh9-ls,제가 아델인데 리레 3랩을 받았는데 4랩도 리레로 받아야하나요?,0,2026-06-21 01:13:26+00:00
8601,f92dfu0biJI,재화 진짜 개 가성비로 쓰게하고 알짜베기 팁들 싹다 욱여넣어놨네 ㅋㅋ,0,2026-06-20 23:42:55+00:00
8603,f92dfu0biJI,와근데 진짜 깔끔하다 ㅋㅋㅋㅋ 근데 난 못하겠다,5,2026-06-20 23:17:46+00:00
8604,f92dfu0biJI,이거뭐 260찍고 경험치가 30분 사냥하면 5퍼 오르는데 이거 맞나요?,0,2026-06-20 22:59:03+00:00
8606,f92dfu0biJI,오랜만에 복귀하러 왔다가 셋팅할꺼 와다ㅏㄷ다ㅏ 뜨기래 바로 도망침,7,2026-06-20 22:24:13+00:00
8607,f92dfu0biJI,실수로 테네말고 어웨에다가 레잠발랐는데 시드링 테네랑 교체해도 상관없나요?,0,2026-06-20 22:16:32+00:00
938,FMUmSNtWlEU,260부터 너무 안오름..,1,2026-06-20 20:32:35+00:00
8609,f92dfu0biJI,존나 유용한 영상이다,0,2026-06-20 19:58:38+00:00
8611,f92dfu0biJI,이거만 보고 따라왔어요 정말 감사합니다,1,2026-06-20 19:24:22+00:00
8613,f92dfu0biJI,비욘드 본섭에 줘버림.. ㅜㅜ,0,2026-06-20 18:25:18+00:00
3357,Q-b20FJZ0jQ,새로 시작하는 뉴비인데 챌린저스가 아니라 루나에 만들었는데 괜찮은건가요?,0,2026-06-20 18:23:11+00:00
3965,ODlGzZkGAKw,이번 하이퍼버닝에도 도전자 장비써도 무기에 루타비스 세트 박으면되나요?,0,2026-06-20 17:58:55+00:00
8614,f92dfu0biJI,보조무기 유니크 잠재돌릴때 보공30 나오면 써야하나요?,0,2026-06-20 17:34:51+00:00
8616,f92dfu0biJI,5:22,0,2026-06-20 16:44:08+00:00
8617,f92dfu0biJI,메이플 처음 입문하는 뉴비인데 영상이 정말 많이 도움이 되었습니다. 그런데 영상을 보기 전에 이벤트 반지를 글로리온 링을 받아서 지금 글로리온 링과 어웨이크 링을 끼고 있는데 어떻게 해야할까요?,0,2026-06-20 15:51:13+00:00
8619,f92dfu0biJI,연합코인으로 이벤트링 레전잠재보다 보조 에디셔널에 코인투자하는게 좋나요?,0,2026-06-20 15:25:18+00:00
3358,Q-b20FJZ0jQ,본섭 내실이라는게 유니온만 말하는거라면 7400인데 본섭보다 챌섭에서 버닝키우는게 맞겠죠? 너무 오랜만에 들어와서 뭐 기억나는게 하나도 없어요,0,2026-06-20 14:51:03+00:00
8621,f92dfu0biJI,260 이후 사냥 할 때 vip 부스터 갖고 있는 거 다 털어도 되나요? 아니면 나중에 써야 하나요?,0,2026-06-20 14:44:22+00:00
3359,Q-b20FJZ0jQ,맑음님 매번영상 잘보고있습니다!! 혹시 맑음님 키셋팅 이랑 퀵슬롯 공유 가능한지 여쭤봅니다!,0,2026-06-20 14:23:17+00:00
8624,f92dfu0biJI,어웨이크링을 안 받았네요..,0,2026-06-20 14:02:31+00:00
8626,f92dfu0biJI,환산주스탯에서 최적화하기한거랑 영상에나온거랑 하이퍼스탯 수치가다른데 왜그런걸까요?,0,2026-06-20 14:01:43+00:00
8628,f92dfu0biJI,이벤트링 강화주문서3장 사용하라는게 무슨말인가요? 어떤주문서를 말하는건지 모르겠습니다,0,2026-06-20 13:34:48+00:00
8630,f92dfu0biJI,7:44,0,2026-06-20 13:21:10+00:00
8631,f92dfu0biJI,5:41,0,2026-06-20 13:08:10+00:00
3360,Q-b20FJZ0jQ,보더리스 퀘가 안떠요,0,2026-06-20 13:01:52+00:00
8632,f92dfu0biJI,혹시 패스 구매는 챌린저스 패스 2개랑 웰컴패키지만 일단 구매해놓고 제네시스 패스는 나중에 구매해도 상관없을까요???,0,2026-06-20 12:53:42+00:00
1043,9b-cCrQyKYw,하이퍼 버닝 캐릭터 삭제 후 재생성 하면 전 캐릭에 받은 보상 똑같이 못 받나요??,0,2026-06-20 12:49:14+00:00
8634,f92dfu0biJI,블랙 보조무기에 보공30퍼 떴는데 공마 아니여도 그냥 써도 되나요 ?,0,2026-06-20 12:39:45+00:00
8636,f92dfu0biJI,여기 잡소리 뻘소리 전굽기 빌드업 없이 하라는 대로 하니 제 우드완드가 고목나무스태프가 되었어요 감사합니다,0,2026-06-20 11:31:07+00:00
8638,f92dfu0biJI,반지가 4칸인데 왜 이벤트링을 시드링이랑 바꿔끼라는건가요? 그리고 왜 더좋은 이벤트링을 버리나요?? 이터널 플레임 링을 버리는게 맞지 않나요?,0,2026-06-20 11:26:43+00:00
3361,Q-b20FJZ0jQ,아델인데 리스트레인지 3랩 받압버렸는데 어떡하면 좋을까요..,0,2026-06-20 11:13:43+00:00
8640,f92dfu0biJI,음음 아주좋은 정보군 구독과 좋아요 추천해주마,0,2026-06-20 11:05:48+00:00
939,FMUmSNtWlEU,3:43 몬스터 한마리 안잡히는데 어케해요?,1,2026-06-20 10:38:19+00:00
1476,E10ZLrIvvLU,그정둔가,0,2026-06-20 10:27:32+00:00
8642,f92dfu0biJI,메린이라 궁금한게 사냥터가 개인화 던전일까요 한맵에 7명이서 겹사하는거같은데 이유가 있을까요?,0,2026-06-20 10:10:11+00:00
8644,f92dfu0biJI,이번에 아이템 버닝 모자가 쿨뚝이랑 스텟중에 고르는건데 레테는 뭘 골라야 할까요?,0,2026-06-20 09:35:04+00:00
8646,f92dfu0biJI,3:12 콜렉터의 의뢰도 이제 스킵하기로 딸깍 가능,0,2026-06-20 09:27:22+00:00
1044,9b-cCrQyKYw,20분 컷도 가능해여? 빠른게 30분이던데?,0,2026-06-20 08:12:39+00:00
8648,f92dfu0biJI,"기록용) 
4:59 (담주 엠블램 카에잠발라주기)
6:48 가성비경치&보스도핑
7:29 260이후 사냥터",1,2026-06-20 08:01:25+00:00
941,FMUmSNtWlEU,카이 공략을 봐도 실제로 해보면 패턴이 존나 빨라서 이미 처맞고 패링쓰고있음...,1,2026-06-20 07:31:52+00:00
8649,f92dfu0biJI,펫훈련스킬은 더이상 필요없습니다 배고프다고 안 들어가요 패치되서,5,2026-06-20 07:26:51+00:00
942,FMUmSNtWlEU,무기가 나뭇가지밖에 없어서 스킬이 안써져요.....도와주세요,1,2026-06-20 06:57:55+00:00
8652,f92dfu0biJI,나같이 1도 모르는 메린이한테는 이런게 필요하다.. 하나부터 열까지 어떻게 해야하는지 자세히 알려주셔서 감사합니다,0,2026-06-20 06:46:52+00:00
3362,Q-b20FJZ0jQ,이제 여기 영상 빌드를 거르시면 됩니다 따라가는 유저들이 있을거기 때문에,2,2026-06-20 05:59:27+00:00
8654,f92dfu0biJI,7:28,0,2026-06-20 05:08:03+00:00
8655,f92dfu0biJI,솔직히 코인샵에서는 이벤 레잠부터 구매해야함,1,2026-06-20 05:00:25+00:00
8656,f92dfu0biJI,이거 챌린저스 링 선택권은 뭐 받는 게 좋은가요?(캐릭은 렌입니다),0,2026-06-20 04:19:54+00:00
8658,f92dfu0biJI,평딜캐 극딜캐 상관없이 컨3리4 받으면 되나요?,0,2026-06-20 04:07:35+00:00
8660,f92dfu0biJI,펫먹이 안먹여도 이제 집안가는데 그래도 펫훈련 사야하나여??,0,2026-06-20 04:00:14+00:00
3363,Q-b20FJZ0jQ,235렙에서 vip 부스터를 다 썼는데 어떻게 얻나요?,0,2026-06-20 02:48:25+00:00
8661,f92dfu0biJI,"펫 버프 뭐뭐 등록해야 되나요?ㅠㅠ
메린이여서 모르겠는데...",0,2026-06-20 02:40:37+00:00
8663,f92dfu0biJI,"어웨이크링은 왜 건드리지말고 착용만하나요 ??
어웨이크링에 레잠 바르고 주스탯 27퍼 띄워놨는데.. 
이터널 플레임링이 유닠이라 이걸 시드링이랑 바꿔도 되나요 ??",0,2026-06-20 02:32:03+00:00
8665,f92dfu0biJI,메린이인데 여기까지 다 하면 이제 뭐 해야 하나요?? 제대로 해보려고 제네패스랑 챌린저스패스도 다 샀어요,0,2026-06-20 02:25:18+00:00
