videoId,text,likeCount,published,text_raw,text_clean,tokens,is_question,question_category,question_confidence,llm_error,classification_source
f3DLA1EU8vw,"이거 아예 안되네,, 하고 담날 퇴근후 접속해보면 깨짐",0,2026-08-01 04:38:02+00:00,"이거 아예 안되네,, 하고 담날 퇴근후 접속해보면 깨짐",이거 아예 안되네 하고 담날 퇴근후 접속해보면 깨짐,"['되', '하', '담', '날', '퇴근', '후', '접속', '깨지']",False,해당없음,0.95,,
f3DLA1EU8vw,"방치 후 메소 모으는 건 어디서 하면 되려나요
그냥 2단계부터 쭉 돌려서 다시 갱신하고 확인이 제일 낫나",0,2026-08-01 04:31:28+00:00,"방치 후 메소 모으는 건 어디서 하면 되려나요
그냥 2단계부터 쭉 돌려서 다시 갱신하고 확인이 제일 낫나",방치 후 메소 모으는 건 어디서 하면 되려나요 그냥 2단계부터 쭉 돌려서 다시 갱신하고 확인이 제일 낫나,"['방치', '후', '메소', '모으', '거', '하', '되', '단계', '돌리', '갱신', '확인', '낫']",True,사냥,0.95,,
f3DLA1EU8vw,여행 다녀와서 늦게 시작했는데 원래는 이정도 진도까지 빼야하나...,0,2026-08-01 03:59:30+00:00,여행 다녀와서 늦게 시작했는데 원래는 이정도 진도까지 빼야하나...,여행 다녀와서 늦게 시작했는데 원래는 이정도 진도까지 빼야하나,"['여행', '다녀오', '늦', '시작', '원래', '정도', '진도', '빼']",True,육성_레벨링,0.95,,gemini
f3DLA1EU8vw,2-3에서 7단계 장비 나오는게 맞나? 켜놓고 잤는데 하나도 안나오네,0,2026-08-01 03:44:09+00:00,2-3에서 7단계 장비 나오는게 맞나? 켜놓고 잤는데 하나도 안나오네,2 3에서 7단계 장비 나오는게 맞나? 켜놓고 잤는데 하나도 안나오네,"['단계', '장비', '나오', '것', '맞', '켜', '자', '나오']",True,이벤트,0.95,,
f3DLA1EU8vw,방치형인데 오프라인 시간도 정해져 있으면서 경험치 빼고 획득을 못하네,1,2026-08-01 03:36:37+00:00,방치형인데 오프라인 시간도 정해져 있으면서 경험치 빼고 획득을 못하네,방치형인데 오프라인 시간도 정해져 있으면서 경험치 빼고 획득을 못하네,"['방치', '오프라인', '시간', '정하', '경험치', '빼', '획득', '하']",False,해당없음,0.95,,
rEMZwLbgmcw,1억은..5천만이면 떡을침,2,2026-08-01 02:00:07+00:00,1억은..5천만이면 떡을침,1억은 5천만이면 떡을침,"['떡', '치']",False,해당없음,1.0,,
rEMZwLbgmcw,오늘부터 시작해도 해방이랑 챌린저까지 가능한가요?!ㅜㅜ,1,2026-08-01 01:44:00+00:00,오늘부터 시작해도 해방이랑 챌린저까지 가능한가요?!ㅜㅜ,오늘부터 시작해도 해방이랑 챌린저까지 가능한가요? ㅜㅜ,"['오늘', '시작', '해방', '챌린저', '가능']",True,육성_레벨링,1.0,,
f3DLA1EU8vw,2-7보다 2-9가 더 좋던데,0,2026-08-01 01:33:58+00:00,2-7보다 2-9가 더 좋던데,2 7보다 2 9가 더 좋던데,['좋'],False,해당없음,0.95,,
f3DLA1EU8vw,37렙 4퍼에서 영상처럼 1-3에서 에스페시아 깠는데 40으로 바로 안가네용..,0,2026-08-01 01:20:45+00:00,37렙 4퍼에서 영상처럼 1-3에서 에스페시아 깠는데 40으로 바로 안가네용..,37렙 4퍼에서 영상처럼 1 3에서 에스페시아 깠는데 40으로 바로 안가네용,"['37렙', '4퍼', '영상', '에스페시아', '까', '가']",True,육성_레벨링,0.95,,
f3DLA1EU8vw,레전 잠재 공략도 해줘잉,0,2026-07-31 22:31:32+00:00,레전 잠재 공략도 해줘잉,레전 잠재 공략도 해줘잉,"['레', '잠재', '공략', '하']",True,장비_아이템,0.95,,
f3DLA1EU8vw,10:23 8:36,0,2026-07-31 21:55:05+00:00,10:23 8:36,10 23 8 36,[],False,해당없음,1.0,,
f3DLA1EU8vw,하 왜 구라치노 1-3에서 까도 35에서 40도안되구만 법사,1,2026-07-31 18:09:54+00:00,하 왜 구라치노 1-3에서 까도 35에서 40도안되구만 법사,하 왜 구라치노 1 3에서 까도 35에서 40도안되구만 법사,"['구라치노', '까', '되', '법사']",False,해당없음,0.95,,
f3DLA1EU8vw,항상 많이배워갑니다,0,2026-07-31 17:41:36+00:00,항상 많이배워갑니다,항상 많이배워갑니다,['배우'],False,해당없음,1.0,,
f3DLA1EU8vw,2-7 너무 돌렸더니 메소 7700만에 큐브 1100개 있네,0,2026-07-31 17:11:13+00:00,2-7 너무 돌렸더니 메소 7700만에 큐브 1100개 있네,2 7 너무 돌렸더니 메소 7700만에 큐브 1100개 있네,"['돌리', '메소', '만', '큐브', '개', '있']",False,해당없음,1.0,,
rEMZwLbgmcw,레유 5줄도 200억이 넘던데 정옵.. 그냥 레유급으러 샀습니다ㅜ,2,2026-07-31 17:08:48+00:00,레유 5줄도 200억이 넘던데 정옵.. 그냥 레유급으러 샀습니다ㅜ,레유 5줄도 200억이 넘던데 정옵 그냥 레유급으러 샀습니다ㅜ,"['레', '유', '줄', '넘', '정옵', '레', '유급', '사']",False,해당없음,0.95,,
f3DLA1EU8vw,다 깨면 어디서 어떤 잠재로 코인 파밍하면 좋을지 알려주세요~,0,2026-07-31 17:03:31+00:00,다 깨면 어디서 어떤 잠재로 코인 파밍하면 좋을지 알려주세요~,다 깨면 어디서 어떤 잠재로 코인 파밍하면 좋을지 알려주세요,"['깨', '잠재', '코', '파밍', '좋', '알리']",True,이벤트,0.95,,
f3DLA1EU8vw,뭔가 마지막 3-10은 만렙을 찍어야 깰수있는 메커니즘일것 같다...,0,2026-07-31 16:20:29+00:00,뭔가 마지막 3-10은 만렙을 찍어야 깰수있는 메커니즘일것 같다...,뭔가 마지막 3 10은 만렙을 찍어야 깰수있는 메커니즘일것 같다,"['마지막', '만렙', '찍', '깨', '수', '있', '메커니즘', '것', '같']",False,해당없음,0.95,,
f3DLA1EU8vw,2-3까지 계속 저 노가다 해야댐??ㄷㄷ,0,2026-07-31 15:45:18+00:00,2-3까지 계속 저 노가다 해야댐??ㄷㄷ,2 3까지 계속 저 노가다 해야댐??ㄷㄷ,"['노가다', '하']",True,육성_레벨링,0.95,,
f3DLA1EU8vw,이전영사에서 알려준 사이트에선 2-9가 경험치 제일 좋다고 나오는데 2-7이 맞는건가요,0,2026-07-31 15:27:34+00:00,이전영사에서 알려준 사이트에선 2-9가 경험치 제일 좋다고 나오는데 2-7이 맞는건가요,이전영사에서 알려준 사이트에선 2 9가 경험치 제일 좋다고 나오는데 2 7이 맞는건가요,"['이', '영사', '알리', '사이트', '경험치', '좋', '나오', '맞', '거']",True,사냥,1.0,,
f3DLA1EU8vw,써주신 43퍼 50퍼때 전사가 죽어서 부활스위칭 하느라 극딜기 스위칭이 안되는데 어떻게함?,0,2026-07-31 15:27:06+00:00,써주신 43퍼 50퍼때 전사가 죽어서 부활스위칭 하느라 극딜기 스위칭이 안되는데 어떻게함?,써주신 43퍼 50퍼때 전사가 죽어서 부활스위칭 하느라 극딜기 스위칭이 안되는데 어떻게함?,"['쓰', '퍼', '50퍼', '때', '전사', '죽', '부활스위칭', '하', '극딜기', '스위칭', '되', '어떻', '하']",True,보스,0.95,,
f3DLA1EU8vw,카오스 뚫으면 어디서 뺑뺑이 돌려야해요?  똑같이 일반 2-7인가요,0,2026-07-31 15:11:45+00:00,카오스 뚫으면 어디서 뺑뺑이 돌려야해요?  똑같이 일반 2-7인가요,카오스 뚫으면 어디서 뺑뺑이 돌려야해요? 똑같이 일반 2 7인가요,"['카오스', '뚫', '뺑뺑이', '돌리', '일반']",True,사냥,0.95,,gemini
f3DLA1EU8vw,마법사 40렙전에도 2-3까지는 가끔 리트나지만 잘 밀리네요,0,2026-07-31 15:00:34+00:00,마법사 40렙전에도 2-3까지는 가끔 리트나지만 잘 밀리네요,마법사 40렙전에도 2 3까지는 가끔 리트나지만 잘 밀리네요,"['마법사', '40렙', '전', '리트', '나', '밀리']",False,해당없음,1.0,,
rEMZwLbgmcw,현재 280제논입니다 레전잠재 두개 주는것중에 하나를 하트에 박아버려서 보조무기 레전 띄우는게 너무 힘들거 같은데 이러면 챌린저는 포기해야할까요?,1,2026-07-31 14:46:43+00:00,현재 280제논입니다 레전잠재 두개 주는것중에 하나를 하트에 박아버려서 보조무기 레전 띄우는게 너무 힘들거 같은데 이러면 챌린저는 포기해야할까요?,현재 280제논입니다 레전잠재 두개 주는것중에 하나를 하트에 박아버려서 보조무기 레전 띄우는게 너무 힘들거 같은데 이러면 챌린저는 포기해야할까요?,"['논', '레전잠재', '개', '주', '것', '중', '하트', '박', '보조', '무기', '레', '전', '띄우', '것', '힘들', '거', '같', '이러', '챌린저', '포기']",True,스펙업,0.95,,
f3DLA1EU8vw,"10:23 길뚫
8:36 반복사냥",0,2026-07-31 14:30:10+00:00,"10:23 길뚫
8:36 반복사냥",10 23 길뚫 8 36 반복사냥,"['길', '뚫', '반복', '사냥']",False,해당없음,1.0,,
f3DLA1EU8vw,메이플m 렌 260가이드 영상도 올려주시나요?,5,2026-07-31 13:48:39+00:00,메이플m 렌 260가이드 영상도 올려주시나요?,메이플m 렌 260가이드 영상도 올려주시나요?,"['메이플', '렌', '가이드', '영상', '올리']",True,육성_레벨링,0.95,,
f3DLA1EU8vw,어차피 코인 가격 엄청 싸서 그냥 천천히 달려도 됨 코인샵 기한이 짧아서 경쿠 다는 못 쓰겠지만 최대한 사서 써야지,0,2026-07-31 13:43:39+00:00,어차피 코인 가격 엄청 싸서 그냥 천천히 달려도 됨 코인샵 기한이 짧아서 경쿠 다는 못 쓰겠지만 최대한 사서 써야지,어차피 코인 가격 엄청 싸서 그냥 천천히 달려도 됨 코인샵 기한이 짧아서 경쿠 다는 못 쓰겠지만 최대한 사서 써야지,"['코인', '가격', '싸', '달리', '되', '코인', '샵', '기한', '짧', '경쿠', '쓰', '사', '쓰']",False,해당없음,1.0,,
f3DLA1EU8vw,울티마 나오면서 맑음이 ㅋㅋㅋ 이렇게많이쓰는거 첨봄ㅋㅋㅋ,0,2026-07-31 13:22:33+00:00,울티마 나오면서 맑음이 ㅋㅋㅋ 이렇게많이쓰는거 첨봄ㅋㅋㅋ,울티마 나오면서 맑음이 ㅋㅋ 이렇게많이쓰는거 첨봄ㅋㅋ,"['울티마', '나오', '맑', '이렇', '쓰', '거', '보']",False,해당없음,1.0,,
f3DLA1EU8vw,아니 스킬 제작의도 부터가 스위칭을 강제하는데 스위칭 하는데 딜레이가 3초씩걸리니깐 뭐하자는건지 싶음 이게 미니게임이 아니었다면 게임사 주가가 휴지조각이 될만한 이슈인데,0,2026-07-31 12:28:06+00:00,아니 스킬 제작의도 부터가 스위칭을 강제하는데 스위칭 하는데 딜레이가 3초씩걸리니깐 뭐하자는건지 싶음 이게 미니게임이 아니었다면 게임사 주가가 휴지조각이 될만한 이슈인데,아니 스킬 제작의도 부터가 스위칭을 강제하는데 스위칭 하는데 딜레이가 3초씩걸리니깐 뭐하자는건지 싶음 이게 미니게임이 아니었다면 게임사 주가가 휴지조각이 될만한 이슈인데,"['스킬', '제작', '의도', '스위칭', '강제', '데', '스위칭', '데', '딜레이', '초', '걸리', '하', '거', '미니', '게임', '게임', '사', '주가', '휴지', '조각', '되', '만', '이슈']",False,해당없음,1.0,,
f3DLA1EU8vw,방치형인데 공략 계속 올라오는게 개웃기네 ㅋㅋㅋㅋ 근데 재밌긴해,0,2026-07-31 11:32:04+00:00,방치형인데 공략 계속 올라오는게 개웃기네 ㅋㅋㅋㅋ 근데 재밌긴해,방치형인데 공략 계속 올라오는게 개웃기네 ㅋㅋ 근데 재밌긴해,"['방치', '공략', '올라오', '것', '개', '웃기', '재밌']",False,해당없음,1.0,,
f3DLA1EU8vw,2-3 뺑뺑이 스킬은 어떡게하나요?,1,2026-07-31 10:13:38+00:00,2-3 뺑뺑이 스킬은 어떡게하나요?,2 3 뺑뺑이 스킬은 어떡게하나요?,"['뺑뺑이', '스킬']",True,스킬_6차,1.0,,
f3DLA1EU8vw,와 3-10 영상 올라온 줄도 모르고 혼자 10트도 넘게하다가 시간 날렸는데 한 번에 완전 널널하게 깨지네요 감사합니다! 맑음님 최고!,1,2026-07-31 09:26:47+00:00,와 3-10 영상 올라온 줄도 모르고 혼자 10트도 넘게하다가 시간 날렸는데 한 번에 완전 널널하게 깨지네요 감사합니다! 맑음님 최고!,와 3 10 영상 올라온 줄도 모르고 혼자 10트도 넘게하다가 시간 날렸는데 한 번에 완전 널널하게 깨지네요 감사합니다 맑음님 최고,"['영상', '올라오', '줄', '모르', '10트', '넘', '하', '시간', '날리', '번', '깨지', '감사', '맑음', '최고']",False,해당없음,1.0,,
f3DLA1EU8vw,스킬 순서가 중요한 거였굼요… 저 계속 반피 남고 못 깨다가 맑음님 영상 보고 스킬순서 맞추니까 몇초컷 나버리네요.. 감사합니다 3-10클리어!,0,2026-07-31 08:37:05+00:00,스킬 순서가 중요한 거였굼요… 저 계속 반피 남고 못 깨다가 맑음님 영상 보고 스킬순서 맞추니까 몇초컷 나버리네요.. 감사합니다 3-10클리어!,스킬 순서가 중요한 거였굼요 저 계속 반피 남고 못 깨다가 맑음님 영상 보고 스킬순서 맞추니까 몇초컷 나버리네요 감사합니다 3 10클리어,"['스킬', '순서', '중요', '거', '반', '피', '남', '깨', '맑음', '영상', '보고', '스킬', '순서', '맞추', '초', '컷', '나', '감사', '클리어']",False,해당없음,1.0,,
rEMZwLbgmcw,"이번에 시작한 메이플 뉴비인데 여기저기서 공략 찾아보고 마스터는 찍어뒀습니다
이제까지는 할만했는데 마스터 부터는 좀 빡세네요..",2,2026-07-31 08:16:24+00:00,"이번에 시작한 메이플 뉴비인데 여기저기서 공략 찾아보고 마스터는 찍어뒀습니다
이제까지는 할만했는데 마스터 부터는 좀 빡세네요..",이번에 시작한 메이플 뉴비인데 여기저기서 공략 찾아보고 마스터는 찍어뒀습니다 이제까지는 할만했는데 마스터 부터는 좀 빡세네요,"['이번', '시작', '메이플', '뉴비', '여기저기', '공략', '찾아보', '마스터', '찍', '이제', '하', '만', '마스터', '빡세']",True,육성_레벨링,0.95,,
f3DLA1EU8vw,메m 렌공략좀 올려줘여,1,2026-07-31 08:05:22+00:00,메m 렌공략좀 올려줘여,메m 렌공략좀 올려줘여,"['메', '렌', '공략', '올리']",True,보스,0.95,,
f3DLA1EU8vw,여태 에스페시아 레어밖에 못봤으면 개추,11,2026-07-31 07:33:00+00:00,여태 에스페시아 레어밖에 못봤으면 개추,여태 에스페시아 레어밖에 못봤으면 개추,"['여태', '에스페시아', '레어', '보', '개추']",False,해당없음,1.0,,
f3DLA1EU8vw,"아직 확정된건 아니지만
현재까지의 체감을 말씀드려보자면
지금은 2-3 재시작이 나은 거 같습니다
 
* 무기만 장착하고 방어구 전부 빼기 / 보스전에 전멸
종종 보스전 가질때도 있는데 어쩔 수 없음 신경 크게 안 쓰셔도 됩니다
 
스킬 세팅은
디바이드 - 오라 - 데몬 베인
드래곤 버스트 - 볼텍스 스피어 - 차지드 애로우
프레이 - 체인 라이트닝 - 플레임 스윕
 
순으로 배치 순서 지켜서 장착해 주시면 됩니다
 
카오스 난이도부터는
경험치 몇 % 손해 이런거 크게 신경 안 쓰셔도 되니
편하게 템 파밍하면서 레벨링 해주세요!
 
* 8단계가 최고 단계인데
템이 진짜 잘나와서 생각보다 파밍이 쉽습니다
 
현재 제 템세팅 레벨입니다
전사 : 8787
궁수 : 7877
법사 : 8888",49,2026-07-31 07:18:53+00:00,"아직 확정된건 아니지만
현재까지의 체감을 말씀드려보자면
지금은 2-3 재시작이 나은 거 같습니다
 
* 무기만 장착하고 방어구 전부 빼기 / 보스전에 전멸
종종 보스전 가질때도 있는데 어쩔 수 없음 신경 크게 안 쓰셔도 됩니다
 
스킬 세팅은
디바이드 - 오라 - 데몬 베인
드래곤 버스트 - 볼텍스 스피어 - 차지드 애로우
프레이 - 체인 라이트닝 - 플레임 스윕
 
순으로 배치 순서 지켜서 장착해 주시면 됩니다
 
카오스 난이도부터는
경험치 몇 % 손해 이런거 크게 신경 안 쓰셔도 되니
편하게 템 파밍하면서 레벨링 해주세요!
 
* 8단계가 최고 단계인데
템이 진짜 잘나와서 생각보다 파밍이 쉽습니다
 
현재 제 템세팅 레벨입니다
전사 : 8787
궁수 : 7877
법사 : 8888",아직 확정된건 아니지만 현재까지의 체감을 말씀드려보자면 지금은 2 3 재시작이 나은 거 같습니다 무기만 장착하고 방어구 전부 빼기 보스전에 전멸 종종 보스전 가질때도 있는데 어쩔 수 없음 신경 크게 안 쓰셔도 됩니다 스킬 세팅은 디바이드 오라 데몬 베인 드래곤 버스트 볼텍스 스피어 차지드 애로우 프레이 체인 라이트닝 플레임 스윕 순으로 배치 순서 지켜서 장착해 주시면 됩니다 카오스 난이도부터는 경험치 몇 손해 이런거 크게 신경 안 쓰셔도 되니 편하게 템 파밍하면서 레벨링 해주세요 8단계가 최고 단계인데 템이 진짜 잘나와서 생각보다 파밍이 쉽습니다 현재 제 템세팅 레벨입니다 전사 8787 궁수 7877 법사 88,"['확정', '거', '현재', '체감', '말씀', '드리', '지금', '시작', '낫', '거', '같', '무기', '장착', '방어', '구', '빼', '보스', '전', '전멸', '보스', '전', '가지', '때', '있', '어쩌', '수', '없', '신경', '크', '쓰', '되', '스킬', '세팅', '디바이드', '오라', '데몬', '베인', '드래곤', '버스트', '볼텍스', '스피어', '차지', '드', '애로우', '프레이', '체인', '라이트닝', '플레이', '스윕', '순', '배치', '순서', '지키', '장착', '되', '카오스', '난이도', '경험치', '손해', '거', '크', '신경', '쓰', '되', '편하', '터', '파밍', '하', '레벨링', '단계', '최고', '단계', '템', '나오', '생각', '파밍', '쉽', '템', '세팅', '레벨', '전사', '궁수', '법사']",False,해당없음,1.0,,
f3DLA1EU8vw,왜카오스 2-3까지밖에 안밀어염?,0,2026-07-31 07:08:42+00:00,왜카오스 2-3까지밖에 안밀어염?,왜카오스 2 3까지밖에 안밀어염?,"['카오스', '밀']",True,보스,0.95,,
f3DLA1EU8vw,이 영상 보자마자 3-10 깻네 진작에볼걸...,0,2026-07-31 07:01:25+00:00,이 영상 보자마자 3-10 깻네 진작에볼걸...,이 영상 보자마자 3 10 깻네 진작에볼걸,"['영상', '보', '깨', '보']",False,해당없음,1.0,,
f3DLA1EU8vw,레벨>>>>>>>>>>>>템 ㅋㅋ템스탯 관여가 진짜 개낮음,0,2026-07-31 06:20:08+00:00,레벨>>>>>>>>>>>>템 ㅋㅋ템스탯 관여가 진짜 개낮음,레벨 템 ㅋㅋ템스탯 관여가 진짜 개낮음,"['레벨', '템', '템스탯', '관여', '개', '낮']",False,해당없음,1.0,,gemini
f3DLA1EU8vw,카오스 3-10 공략이 아니였네,0,2026-07-31 05:46:51+00:00,카오스 3-10 공략이 아니였네,카오스 3 10 공략이 아니였네,"['카오스', '공략']",False,해당없음,1.0,,gemini
f3DLA1EU8vw,6렙장비 다 맞추고 장비창에 개 많이 쌓여있는게 7렙장비는 언제 만드나요,0,2026-07-31 05:27:17+00:00,6렙장비 다 맞추고 장비창에 개 많이 쌓여있는게 7렙장비는 언제 만드나요,6렙장비 다 맞추고 장비창에 개 많이 쌓여있는게 7렙장비는 언제 만드나요,"['6렙', '장비', '맞추', '장비', '창', '개', '쌓이', '것', '7렙', '장비', '만들']",True,육성_레벨링,1.0,,
f3DLA1EU8vw,일단 무기는 %쓰는게 효율이 더 좋더라구요. 깡수치는 기껏해야 25 이정도 오르는데 %로 장착하니 700씩 오릅니다. 이미 클리어한 맵은 사망시 바로 다시 돌 수 있다는건 처음 알았네요 ㄷㄷ 저도 7단계 파밍하러 가야겠습니다. 감사합니다,0,2026-07-31 05:09:58+00:00,일단 무기는 %쓰는게 효율이 더 좋더라구요. 깡수치는 기껏해야 25 이정도 오르는데 %로 장착하니 700씩 오릅니다. 이미 클리어한 맵은 사망시 바로 다시 돌 수 있다는건 처음 알았네요 ㄷㄷ 저도 7단계 파밍하러 가야겠습니다. 감사합니다,일단 무기는 쓰는게 효율이 더 좋더라구요 깡수치는 기껏해야 25 이정도 오르는데 로 장착하니 700씩 오릅니다 이미 클리어한 맵은 사망시 바로 다시 돌 수 있다는건 처음 알았네요 ㄷㄷ 저도 7단계 파밍하러 가야겠습니다 감사합니다,"['무기', '쓰', '것', '효율', '좋', '깡', '수치', '정도', '오르', '데', '장착', '오르', '클리어', '맵', '사망', '시', '돌', '수', '있', '거', '처음', '알', '단계', '파밍', '하', '가', '감사']",False,해당없음,1.0,,
f3DLA1EU8vw,메이플m공략은 안올리시나요,0,2026-07-31 04:48:45+00:00,메이플m공략은 안올리시나요,메이플m공략은 안올리시나요,"['메이플', '공략', '올리']",True,기타,0.95,,
f3DLA1EU8vw,이걸 보고 에스페시아 깟어야됏는데..,0,2026-07-31 04:05:41+00:00,이걸 보고 에스페시아 깟어야됏는데..,이걸 보고 에스페시아 깟어야됏는데,"['보', '에스페시아', '까', '되']",False,해당없음,0.95,,
f3DLA1EU8vw,카오스 고단계 가면 방어력이 좋음.. 참고하셈..,0,2026-07-31 03:48:08+00:00,카오스 고단계 가면 방어력이 좋음.. 참고하셈..,카오스 고단계 가면 방어력이 좋음 참고하셈,"['카오스', '단계', '가', '방어력', '좋', '참고']",False,해당없음,1.0,,
f3DLA1EU8vw,뭔 진도가 이렇게빨라 하루종일 게임만함..?,0,2026-07-31 03:03:05+00:00,뭔 진도가 이렇게빨라 하루종일 게임만함..?,뭔 진도가 이렇게빨라 하루종일 게임만함 ?,"['진도', '이렇', '빠르', '하루', '종일', '게임', '하']",True,기타,0.9,,
f3DLA1EU8vw,메m렌250작좀요,0,2026-07-31 02:54:58+00:00,메m렌250작좀요,메m렌250작좀요,"['메m렌', '작']",True,육성_레벨링,0.95,,
rEMZwLbgmcw,하드메이린 안잡고 9만점찍으면 첼린저안대나여 ?,1,2026-07-31 01:47:59+00:00,하드메이린 안잡고 9만점찍으면 첼린저안대나여 ?,하드메이린 안잡고 9만점찍으면 첼린저안대나여 ?,"['하드메이린', '잡', '점', '찍', '첼린저', '대']",True,보스,0.95,,
f3DLA1EU8vw,7단계부터 잠재 공략이 어케 되나요?,0,2026-07-31 01:28:04+00:00,7단계부터 잠재 공략이 어케 되나요?,7단계부터 잠재 공략이 어케 되나요?,"['단계', '잠재', '공략', '하', '되']",True,장비_아이템,1.0,,
f3DLA1EU8vw,지금 3-2인데.......,0,2026-07-31 01:26:57+00:00,지금 3-2인데.......,지금 3 2인데,[],True,육성_레벨링,0.9,,
f3DLA1EU8vw,2-7이 경험치가 제일 많이 줘요? 더 올라갈 수록 더주는거 아닌가?,0,2026-07-31 00:30:17+00:00,2-7이 경험치가 제일 많이 줘요? 더 올라갈 수록 더주는거 아닌가?,2 7이 경험치가 제일 많이 줘요? 더 올라갈 수록 더주는거 아닌가?,"['경험치', '주', '올라가', '수록', '주', '거']",True,사냥,0.95,,
f3DLA1EU8vw,7단계 안만드는 이유가 뭐죠? 그냥 단계높은게 짱아닌가요?,0,2026-07-31 00:11:23+00:00,7단계 안만드는 이유가 뭐죠? 그냥 단계높은게 짱아닌가요?,7단계 안만드는 이유가 뭐죠? 그냥 단계높은게 짱아닌가요?,"['단계', '이유', '단계', '높', '것', '짱']",True,장비_아이템,0.95,,
f3DLA1EU8vw,전사 해머 말고 블레이드 끼는 이유가 뭐임? 블레이드 딜 700 이고 해머 1200인데,0,2026-07-31 00:05:48+00:00,전사 해머 말고 블레이드 끼는 이유가 뭐임? 블레이드 딜 700 이고 해머 1200인데,전사 해머 말고 블레이드 끼는 이유가 뭐임? 블레이드 딜 700 이고 해머 1200인데,"['전사', '해머', '말', '블레이드', '끼', '이유', '블레이드', '딜', '해머']",True,직업_캐릭터,1.0,,
f3DLA1EU8vw,극단적 고관여 게임,1,2026-07-30 23:42:06+00:00,극단적 고관여 게임,극단적 고관여 게임,"['극단', '관여', '게임']",False,해당없음,1.0,,
f3DLA1EU8vw,2ㅡ6에서 3일째임 ㅋㅋ,0,2026-07-30 23:35:19+00:00,2ㅡ6에서 3일째임 ㅋㅋ,2ㅡ6에서 3일째임 ㅋㅋ,['일'],False,해당없음,0.95,,
f3DLA1EU8vw,경치효율 2-6이 잘나올텐데,0,2026-07-30 23:26:08+00:00,경치효율 2-6이 잘나올텐데,경치효율 2 6이 잘나올텐데,"['경치', '효율', '나오', '터']",False,해당없음,0.95,,
f3DLA1EU8vw,이미 카오스 3-2까지 와버렸다... 그래도 뺑이는 1-1 ㅋㅋㅋㅋ,0,2026-07-30 23:13:18+00:00,이미 카오스 3-2까지 와버렸다... 그래도 뺑이는 1-1 ㅋㅋㅋㅋ,이미 카오스 3 2까지 와버렸다 그래도 뺑이는 1 1 ㅋㅋ,"['카오스', '오', '뺑이']",False,해당없음,1.0,,
f3DLA1EU8vw,방치하라니까 왜이렇게 집착하는거야 ㅋㅋㅋㅋ,0,2026-07-30 23:09:45+00:00,방치하라니까 왜이렇게 집착하는거야 ㅋㅋㅋㅋ,방치하라니까 왜이렇게 집착하는거야 ㅋㅋ,"['방치', '이렇', '집착', '거']",False,해당없음,1.0,,gemini
f3DLA1EU8vw,효율의민족ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2026-07-30 22:50:50+00:00,효율의민족ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,효율의민족ㅋㅋ,"['효율', '민족']",False,해당없음,1.0,,
f3DLA1EU8vw,아직도 1렙 장비끼면 개추 ㅋㅋ,0,2026-07-30 22:44:51+00:00,아직도 1렙 장비끼면 개추 ㅋㅋ,아직도 1렙 장비끼면 개추 ㅋㅋ,"['1렙', '장비', '끼', '개', '추']",False,해당없음,1.0,,
rEMZwLbgmcw,"아르테리아특
최상1층에서 황혼으로딸깍하면됨
마리수적은게문제지 텔타면서수급도쉬움",5,2026-07-30 22:43:13+00:00,"아르테리아특
최상1층에서 황혼으로딸깍하면됨
마리수적은게문제지 텔타면서수급도쉬움",아르테리아특 최상1층에서 황혼으로딸깍하면됨 마리수적은게문제지 텔타면서수급도쉬움,"['아르테리아', '특', '최상', '층', '황혼', '딸', '하', '되', '마리', '수', '적', '것', '문제', '텔', '타', '수급', '쉽']",False,해당없음,1.0,,
f3DLA1EU8vw,맑음님 전사는 체력보다 방어력이 더 좋습니다,0,2026-07-30 22:12:31+00:00,맑음님 전사는 체력보다 방어력이 더 좋습니다,맑음님 전사는 체력보다 방어력이 더 좋습니다,"['맑음', '님', '전사', '체력', '방어력', '좋']",False,해당없음,1.0,,
f3DLA1EU8vw,3-10 한 틱 부족한데 다죽는경우 즉사패턴 직전에 일부러 전사를 죽이고 헤도로 부활시켜서 무적시간으로 평딜 한 턴 벌 수 있습니다 궁수6렙활 뒤지게 안나와서 이걸로깸,0,2026-07-30 21:43:32+00:00,3-10 한 틱 부족한데 다죽는경우 즉사패턴 직전에 일부러 전사를 죽이고 헤도로 부활시켜서 무적시간으로 평딜 한 턴 벌 수 있습니다 궁수6렙활 뒤지게 안나와서 이걸로깸,3 10 한 틱 부족한데 다죽는경우 즉사패턴 직전에 일부러 전사를 죽이고 헤도로 부활시켜서 무적시간으로 평딜 한 턴 벌 수 있습니다 궁수6렙활 뒤지게 안나와서 이걸로깸,"['틱', '부족', '죽', '경우', '즉사', '패턴', '직전', '전사', '죽이', '헤도', '부활', '무적시간', '평', '딜', '턴', '벌', '수', '있', '궁수6렙', '활', '뒤지', '나오', '걸', '깨']",False,해당없음,1.0,,
f3DLA1EU8vw,방치형이라면서요 😂,0,2026-07-30 20:26:09+00:00,방치형이라면서요 😂,방치형이라면서요,['방치'],True,기타,0.8,,
