created_at,views,likes,category_clean,title_clean,content_clean,matched_term_ids,matched_terms,matched_categories,matched_expressions,match_count,is_matched
2026-07-25,0,0,직업,렌인데 하드 메이린 최소컷 질문,환산주스탯 기준 영끌해서 100.8% 최소컷 뜨는데 직업은 렌이고 어제 93%대에서 시도했다가 피 맛 봤는데 (기믹 다 성공하고 실수 없었는데 23퍼 타임아웃) 100.8은 클리어 될까요..?,,,,,0,False
2026-07-25,0,0,아이템,헤어 정보 찾고싶습니다,해당 사진의 헤어 정보좀 알수있을까요...? ㅠㅠㅠㅠ 부탁드립니다,,,,,0,False
2026-07-25,0,0,기타,1분 동꼽은 제재 위험 없나요?,동꼽이란거 처음으로 알아서 렌으로 속사기 동꼽 해보고 있는데 에르다 땜시 1분마다 움직여야 하는데 이런건 안 위험하죠? 막 3분 넘어가거나 그러면 위험함?,,,,,0,False
2026-07-25,0,0,기타,헥사스탯 그냥 바로바로 강화해도 되나요?,"일요일에 가끔씩 메인스탯 확률증가였나? 이벤트했던 기억이 있는데 떡작만 할거면 굳이 안기다리고 환산주스탯 순서에서 1,2,3 올때마다 바로바로 해도 상관없을까요?",,,,,0,False
2026-07-25,0,0,기타,닉옮기기문의드려요,챌 3시즌에는 닉익스프레스도 있었다던데 이게 그.. 같은 넥슨 계정 메이플 id 여러개 중에 다른 아이디거도 옮길수있나요?,,,,,0,False
2026-07-25,0,0,몬스터,이적자 이지카링 초행,배율은 충분할거같은데 개똥손이라 .. 대가리박으면 얼마나걸릴까 ? 아델임,,,,,0,False
2026-07-25,0,0,기타,리프 관련,"아예 새아이디로 시작했는데요, 챌섭본캐는 챌섭에 놔두고 나중에 부캐하려고 하는걸 미리 리프해서 몬파나 이런거 매일 먹이려고 하는데 하나라도 옮기면 본캐의 기존 챌섭 패스나 결계등이 사라지나요?",,,,,0,False
2026-07-25,0,0,아이템,그레이 트레이닝 팬츠,이거 무슨 코디템인가요 검색해도 정보가 1도 안뜨는데,,,,,0,False
2026-07-25,0,0,기타,넥슨온 조이스틱이랑 단축키 버튼이 없어요,어디서 설정하나요,,,,,0,False
2026-07-25,0,0,기타,메짱형님들 환산주스탯 헥사코어순서 어떻게보는건가요?,제가 망혼이 9렙인가밖에안되는데 헥사코어 뚫고나면 선참 8찍을때까지 계속 선참만 찍고 그 후엔 망혼 14레벨 찍을때까지 계속찍으란 얘긴가요?..,,,,,0,False
2026-07-25,0,0,기타,제네패스 질문있습니다,이제 갓 시작한 뉴비인데 제네패스 이거 하나만 사서 찍먹해봐도 될까요? 그리고 지금 사도 다깰수있을까요,,,,,0,False
2026-07-25,0,0,기타,울티마 스킬컨 하는법 뭔가요?,전사 스킬 바꿨다 꼈다 하면 마나때문에 더 못밀던데 방법이 뭐에요?,,,,,0,False
2026-07-25,0,0,기타,딱 5만원만 지른다면 뭐 살까요?,"와이프 한테 현질 5만원 허락 받았는데 챌린저스 패스랑 제네 패스는 이미 샀고 챌린저스플러스, 제네플러스 or 모멘텀 패스 둘중 하나 고민중입니다; 해방은 30일 예정입니다 렙은 281 일단은 본캐인데 유챔만 하고 다음 챌섭나오면 본캐를 바꿀수도있습니다",,,,,0,False
2026-07-25,0,0,시세,공 51 22 앜블 시세 질문드립니다!,공 51 22 앜블 얼마정도면 살만할까요 경매장에 500억 짜리 있긴한데 노관세입니다. [이미지],,,,,0,False
2026-07-25,0,0,아이템,아버 22성,21에서 22성으로 올리면 공격력 총 몇 오르는 지 알 수 있나요?,,,,,0,False
2026-07-25,0,0,기타,피시방 혜택에 자석펫이 있나요???,"피시방가서 자석펫 쓰라던데 안간지 꽤 오래되서 무슨혜택이 있는지 기억이 안나서 피시방가면 파엘,pc방 훈장주는거처럼 자석펫도 쓸수있나요?",,,,,0,False
2026-07-25,0,0,기타,챌삽에서 리프하면 환산이 오르나요?,이번에 챌섭첨해보는데요.. 본섭리프하면 환산이오르나요? 유뇬 9500 유뇬아티팩트 풀강 뭐이정도면요. 오른다면 대략적으로 얼마정도오르나요?,,,,,0,False
2026-07-25,0,0,퀘스트,올티마 스쿼드 효율,"1-7이 1분 29초이고, 2-1이 2분 40초이면 1-7 뺑뻉이가 좋은가요?",,,,,0,False
2026-07-25,0,0,아이템,아버 대체 준비 질문,아이템 버닝이 11월에 끝나고 아직 3달 넘게 기간이 남았는데 지금이 장비 맞추기 저렴한 시기겠죠? 하드 메이린은 8주차 정도부터는 배율이 맞춰져서 더 이상 다른 스펙업 투자는 안 해도 괜찮은데 지금부터 천천히 아버 대체 장비 준비해가는 방향 괜찮을까요?,,,,,0,False
2026-07-25,0,0,기타,패치오류 도와주세요.,패치할때마다 이게 뜨고 패치하고나면 항상 파일손실됫다고 재설치하게만들어요 도와주세요 ㅠ 다시시도 누르면 되긴하는데 이거때문에 손실됫다고 그러는거같아서 ..,,,,,0,False
2026-07-25,0,0,기타,모멘텀 패스 첨사보는데 포인트가 왜 꽉 안차죠?,주간미션 다해서 2000/2000인데 포인트는 560/720 이고 2렙까지만 열려있음 원래 이런거임?,,,,,0,False
2026-07-25,0,0,기타,ssd 추가설치 질문,기존께 요량이 딸려서 추가로 하나박으려고 키오시아 사타 하나삿습니다 이거그냥 저장용도로 추가하고 여기다 게임설치하면 되는부분이죠? 엔비디아같은 성능상향프로그램도 같이 설치해줘야하는건지 궁금합니다,,,,,0,False
2026-07-25,0,0,기타,넥슨온 접속오류 질문,넥슨온으로 장비합성만할려고하는데 현재 네트워크가 불안정하여 리모트 플레이 연결이 원활하지않습니다. 네트워크 연결을 확인하고 다시 시도해주세요. 라고 뜨면서 폰으로 접속이안되는데 5G 데이터무제한 사용하고잇는데 해결방법 아시는분 계실까요?,,,,,0,False
2026-07-25,0,0,시세,아케인 신발 추옵 전승용으로 팔리나요?,전사 신발 200급인데 시세탭에도 없어서 질문해봅니다.,,,,,0,False
2026-07-25,0,0,기타,이번에 바인드 패치로 배율 올라갔나요?,스펙업 한게 없는데 배율이 한 1~2퍼 정도 올라갔어요,,,,,0,False
2026-07-25,0,0,아이템,부티크 관련 질문입니다,제가 챌섭에 부티크 티켓 80개 있어서 본섭 캐릭에게 헤카테 스킨 교환권 만들어서 넘겨줄려고 하는데 챌섭에는 마지막 주차까지 있을 계획인데 티켓 만료일자는 8월 30일? 정도 되있더라구요 티켓 만료 전에 헤카테 스킨 만들어주면 헤카테 스킨 교환권 기간 리프전까지 살아있을까요?,,,,,0,False
2026-07-25,0,0,기타,이거 버근가요?,깼는디.. 왜 안될까요..,,,,,0,False
2026-07-24,0,0,기타,메이플 렉 걸리지 않는 사양,안녕하세요. 노트북으로 플레이하다 렉이 너무 걸려서 데스크탑 하나 맞추려고 하는데 어느 정도 스펙의 컴퓨터 사용하시나요?,,,,,0,False
2026-07-24,0,0,기타,특수물자 이러면 날린거임???,"실수로 안끄고 일퀘하다가 지역옮기는 찰나에 떠서, 바로 다시 가보니까 상자없고 다시뜨지도 않는데 인벤에 솔에르다기운도 없어요ㅠㅜ",,,,,0,False
2026-07-24,0,0,기타,챌섭에서 전투력 1억이면 리프해서 본섭가면 전투력 얼마쯤 오르나요?,보통 오른다고 들은거같은데 천만쯤 오르나요?,,,,,0,False
2026-07-24,0,0,아이템,전투력 2억 뉴비 엔버 도와주세요,이번에 챌린저스로 들어온 유입인데 285 찍었더니 찬란한 영웅의 증거? 주던데 이거 챌섭에서 써도 본섭리프하면 남아있는건가요,,,,,0,False
2026-07-24,0,0,직업,데티 해방컷 평균값,데티 해방컷 사이트에 평균값을 줄세운것이 쉽고 어렵고를 떠나서 직업 절대적인 성능순위라고 이해하면 되나요?,,,,,0,False
2026-07-24,0,0,기타,선생님들 헥사코어순서요,음.. 지금까지 정xx 블로그 보고 올리고있었는데 환산주스탯 싸이트에서 헥사코어순서랑 많이 차이나는데;; 그냥 닥 환산주스탯싸이트 따라가면되나요;?,,,,,0,False
2026-07-24,0,0,기타,전투력 질문좀요,주환산스탯 사이트에서 보면 6500만으로 나오는데 인게임에서 보스셋팅 풀로 다해도 6000천만 나오는데... 이유 아시는분?ㅠ,,,,,0,False
2026-07-24,0,0,기타,몬파 메이플포인트로 할때 질문,메포로 몬파 들어왔는데 중간에 나가거나 죽으면 포인트 그냥 없어지는건가요??,,,,,0,False
2026-07-24,0,0,아이템,작년 챌섭 렌 키우던 메린이입니다 ! 템 세팅 질문이 있습니다!,"[이미지] [이미지] 닉네임은 heezook 입니다 285 렌이며 작년에 키우고 아이템 대충 맞춰주고 주보만 돌리려 했는데 이지카링, 하드세렌을 여유있게 솔플 돌리고 싶습니다 ㅠ 현재 헥환이 모자라는거로 보아서 이벤트 다조들은 먹이려고 생각중인데, 제가 메소가 150억 정도 있는데 템 이렇게 떠오는게 제일 좋은 방향일까요 ? 훈수 부탁드립니다 !",,,,,0,False
2026-07-24,0,0,기타,뉴비 질문있습니다,렌으로 시작한 뉴비입니다 보니까 패스도 있던 필수로 사야한다면 뭘 사면될까요?,,,,,0,False
2026-07-24,0,0,기타,검마 질문있습니다!!!,어제 해방하고 검마 잡으려는데 하이퍼스탯에서 아케인포스 찍어야 하나요?? 아케인 포스 전부 만렙이긴 합니다 그리고 배율 215 나오는데 혼자 잡을 수 있을까요..??,,,,,0,False
2026-07-24,0,0,직업,보스 피통 조금남았을때 어떻게하는게 좋나요?,레테 카링120퍼 배율로 1페 극딜돌리고 다음 극딜 올때즘이면 흉수체력이 궁도혼 전부 10퍼남는데 이게 극딜쓰기도 애매하고 평딜넣자니 극딜이 늘어지고 어떻게하는게 좋나요? 피통이 애매하게 남아서 시간이 부족하네요.,,,,,0,False
2026-07-24,0,0,시세,챌섭 리프 한캐릭만 가능??,챌섭 리프 한캐릭만 가능한가요? 캐릭슬롯20개 넘겨주고싶은데 한캐릭만 미리 옮길수있나요?,,,,,0,False
2026-07-24,0,0,기타,울티마 스쿼드 궁수 15렙 질문,1-9 운빨로 깨긴 했는데 반복 돌리면 못 깰때가 훨씬 많음 그럼 1-9 반복 보다 1-8 반복이 더 좋나?,,,,,0,False
2026-07-24,0,0,아이템,마라벨 헤어쿠폰,마라벨 헤어쿠폰 경매장에서 사면 혹시 창고나 캐시샵 보관함에 넣어둘 수 있나요?? 나중에 남캐 키울 때 은율 해주고 싶어서요,,,,,0,False
2026-07-24,0,0,기타,메이플은 쩔? 버스? 같은거 없나요??,"뉴비인데 하드 데미안, 하드 스우까진 어떻게 몸 비틀어서 깼는데 하드 루시드, 하드 윌 이상은 도저히 할 엄두가 안 나서 버스? 쩔?을 메소 주고 받고 싶은데 그런 시스템이 혹시 없나요...?? 있다면 어떻게 구하면 되는지 알려주시면 감사하겠습니다 ㅠㅠ",,,,,0,False
2026-07-24,0,0,시세,메이플 뉴비 추옵도 가격을 받을수있나여?,추옵 인트135급인데 이런템도 가격받을수있나여 첼섭입니다,,,,,0,False
2026-07-24,0,0,몬스터,검마 쩔받을때 받는 사람 배율은 왜 필요하나요?,왜죵?? 배율은 113퍼 나오고 패턴은 모릅니다 보통 가격이랑 상자 같이 먹어도 되나요?,,,,,0,False
2026-07-24,0,0,몬스터,하드 카링 2인 파티배율 145% 빌드 궁금합니다,아는분과 함께 하드 카링 2인을 가보려 하는데 각자 노말 카링 솔플만 계속 했어서 파티격은 처음입니다 그래서 아래 내용이 궁금한데 답변 주시면 감사하겠습니다 터빌은 하지 않을 생각입니다! 1. 오리진은 함께 or 따로 2. 1페 순서 3. 3페 위치 및 잡는 순서 ex) 한명 궁기 나머지 한명은 혼돈 도올 왔다갔다 극딜땐 도올 먼저 잡기 등등..,,,,,0,False
2026-07-24,0,0,기타,초보인데 메이플 좋은직업이있을까요,안녕하세여 예전에 소마? 고거 재밌어서 해보다가 접은 초보인데 요즘은 어떤 직업이 그나마 조금쉽고 괜찮은가요? 그리고 지금 시작해도 괜찮을까요?,,,,,0,False
2026-07-24,0,0,기타,"모멘텀패스 1차, 2차 각각 다른 캐릭터에 지정 가능한가요?","보니까 1차, 2차 나눠져있던데 각 회차별 명의 내 1개 캐릭터로만 참여가능하다는데 제가 이해하는거에 확신이 안서가지고... 1차에 챌섭, 2차에 본섭 주는거 가능할까요?",,,,,0,False
2026-07-24,0,0,기타,모멘텀 패스 질문,본섭 본케가 284 47퍼입니다. 챌섭은 지금 281 60퍼입니다. 본케에 쓰는게 나을지 챌섭에 쓰는게 나을지 고민입니다. 285가 지금부터 해도 할만하면 본케가 맞는거 같기도 하고.. 조언 부탁드립니다,,,,,0,False
2026-07-24,0,0,기타,윈10 프리징? 해결방법 아시는분..ㅠㅜ,"윈도우11 쓰다가 메이플 렉이 많이 심해서 클린설치로 다시 10으로 돌아와 게임중입니당.. 전보다는 평소에 좀 오래켜두면 생기는 잔렉이나 프레임드랍은 없어졌는데 극딜때 등 종종 프리징? 같은 현상이 나타나요ㅠㅠ 메이플 말고도 로아같은데서도 이 현상이 나타나여.. 윈도우 설치하고 윈도우 절전이랑 그래픽 GPU로 쓰게 설정, 엔비디아 캐시사이즈 무제한, 지싱크 끄기 말고는 딱히 건드린 설정은 없는거 같아요! 혹시 해결방법 있을까요..? 프로세서 AMD Ryzen 5 7500F 6-Core Processor 3.70 GHz 설치된 RAM 32.0GB(31.6GB 사용 가능) 저장소 932 GB SSD CT1000T500SSD8 그래픽 카드 NVIDIA GeForce RTX 4060 (8 GB)",,,,,0,False
2026-07-24,0,0,직업,저 지금 방금 막 헥사 떡작했는데..,주스텟 마력 보뎀 이렇게 맞추고 돌렸는데 5510이 붙었는데.. 이거 혹시 초기화하고 다시 돌려야하나요?,,,,,0,False
2026-07-24,0,0,아이템,첼섭 구 마라벨 헤어 질문,저기 사진이 첼섭인데 마라벨 헤어 선택권은 1회 교환 가능하고 그 다음부터는 소비에서 다시 교환 가능한거 아닌가요? 첼섭에서 어비스 헤어 선택권을 얻는 방법은 경매장만 가능할텐데 그러면 1회 교환 가능이 사라져서 못 팔지 않나요? 어비스 헤어 쿠폰을 어캐 다시 파는지 따로 방법이 있나여?,,,,,0,False
2026-07-24,0,0,아이템,남는 카유잠 카에에잠,사용처 추천해주실 수 있나요ㅠㅠ,,,,,0,False
2026-07-24,0,0,기타,챌섭 레테 이지칼로스 104퍼,2트만에 클리어했는데 컨트롤 중간은가는건가요? 이번유입입니다,,,,,0,False
2026-07-23,0,0,아이템,추옵 질문,2추 보공12퍼 인트55 vs 1추 뎀6퍼 럭55 뭐가 더 좋나요?? 전투력은 오히려 떨어지는데,,,,,0,False
2026-07-23,0,0,기타,님들 피시방 이벤트 12시땡하면 바로 시작인가여?,23일까지 하는거 끝나고 담 이벤트 시작인강,,,,,0,False
2026-07-23,0,0,기타,"맵 제일위에 이거어떻게 없애나요,.?",,,,,,0,False
2026-07-23,0,0,기타,형님들 가엔슬 딜이 정말 안들어가는데 이유가 뭘까요?,듀블인데 극딜 파컷쓰고 오리진 박고 블토 카퓨 계속 때려도 딜이 정말 안들어가서 카오스 가엔슬 깨지지가 않는데 뭐가 문제일까요? ㅠㅠ,,,,,0,False
2026-07-23,0,0,아이템,메린이 추옵 질문,이거 무조건 1추임??,,,,,0,False
2026-07-23,0,0,아이템,제가 실수로 도전자 무기에 공3퍼 소울을 발라버렸습니다..,그래서 경매장에서 사서라도 바를려고 하는데 위대한 소울이 검색해도 경매장에 하나도 안나오는데 매물이 없는건가여?,,,,,0,False
2026-07-23,0,0,기타,오프라인 상태 길드가입신청,오프라인인줄 모르고 길드 가입신청 넣었는데 이러면 가입 신청 안 가나요? 답변 미리 감사드립니다. 좋은 밤 보내세요,,,,,0,False
2026-07-23,0,0,기타,보스 잡고 상자 부실때 드랍퍼 어떻게 맞추나요?,지금 메획 아획 템으로 100퍼 맞췄는데 아획만 다 맞추면 되나요?,,,,,0,False
2026-07-23,0,0,기타,발드 3페만가면 팅기는데 해결방안 잇을까요?,"컴퓨터가 오래되긴햇지만, 오늘패치하구 갑자기 그동안 한번도 안팅기던 발드가 3페만가면 팅기더라구요 해결방안이 있읆까요?",,,,,0,False
2026-07-23,0,0,아이템,"주니어발록,유니콘티엘 이런 썩다리펫 수요가 있나여?","주니어발록,유니콘티엘 이런 썩다리펫 수요가 있나여? 궁금합니다..",,,,,0,False
2026-07-23,0,0,시세,드드 드메 템 맞출라고 하는데,"무교 위주로 맞추려고 합니다 혹시 아이템 시세가 전체적으로 올랐다고 들었는데, 자석펫 드랍셋팅은 가격 변동이 크지 않다고 들었습니다. 혹시 챌섭 전과 비교하면 몇퍼센트 정도 올랐을까요? 미분 노작은 거의 6배 오른것 같던데, 드랍셋은 50퍼 상승 이하면 바로 맞출려고 합니다",,,,,0,False
2026-07-23,0,0,아이템,글로리 이펙트 vs 별무리 이펙트 추천좀,둘중 뭐가 더 이쁨요?,,,,,0,False
2026-07-23,0,0,직업,핵사환산과 환산,이번에 메이플 입문해서 지금 키우는 캐릭이 본캐가 될거 같은 메린이 입니다 지금 환산이 50608 핵사 환산이 42922입니다 핵환과 일반 환산 차이 어느정도가 적당한가요? 그냥 핵환이 환산 따라올때까지 계속 강화하는게 맞나요? 어느정도 차이나도 괜찮은거면 다조를 팔고 탬을 맞추려고 합니다. 만약 차이나도 괜찮다면 비율? 혹은 단순 수치 차이가 어느정도 차이나는건 괜찮은 건가요?,,,,,0,False
2026-07-23,0,0,기타,블레이헤어 염색질문입니다,이거 캐시샵에있는건데 혹시 헤어 비율 어떤건지 아시는분계실까여 ㅠㅠ,,,,,0,False
2026-07-23,0,0,기타,환산주스탯에서 추옵 기준에대해 질문이있습니다ㅠ,"제가 지금 주스탯 사이트 기준으로 무기 추옵이 2추+6% 나오고 1추 기준으로 눌러서 보면 1추+10%가 나오는데 1,2추 기준은 알겠는데 뒤에 6%나 10%의 기준은 뭘 두고하는 말인가요?? 주스텟이나 보공 방무가 어느정도 수치로 떠야지 저 %에 해당하는지를 모르겠습니다ㅠㅠㅠ",,,,,0,False
2026-07-23,0,0,기타,안녕하세요! 갑자기 환산이 5000정도 떨어졌는데 무슨 문제인가요?,챌섭은 환산이 맞는 것 같은데 본캐는 갑자기 헥환이 5000 떨어졌더라고요... 버프도 다 확인해보고 했는데 빠진 건 없구 전투력은 그대로입니다 환산만 이상한 건가 싶어서 보스 배율도 봤는데 많이 내려갔습니다ㅠㅠ 캐릭터는 비숍입니다!,,,,,0,False
2026-07-23,0,0,직업,렌 오늘 들어오고 5초던데 쿨뚝 효율 좋은거 있나요?,지금 그냥 깡 스텟인데 5초에서 쿨감 효과받나요?,,,,,0,False
2026-07-23,0,0,기타,세렌잡고 검마잡으면 제네페스플러스 안열리나요?,검마가1번 세렌이2번인데 세렌부터잡으면 세렌보상못받아요....?,,,,,0,False
2026-07-23,0,0,몬스터,검마 입장제한 있나요?,찐모 몇번 하다보니까 아예 연습모드도 안들어가지네요,,,,,0,False
2026-07-23,0,0,아이템,울티마 3렙 장비 레벨 아시는분?,ㅈㄱㄴ,,,,,0,False
2026-07-23,0,0,기타,이거 그린아이디 옐로아이디,이거 그린아이디 한번 지정하면 옐로아이디 싹다 없어지는거임? 아니면 일정 기간마다 그린아이디 다시 재설정할수 있나?,,,,,0,False
2026-07-23,0,0,아이템,헤어나 성형도 프리스타일 되나요??,이번 챌섭 루미 키우는데 여캐는 어센트 일러가 별로라 남캐로 만들었는데 캐릭터 코디는 여캐처럼 하고싶은데,,,,,0,False
2026-07-23,0,0,기타,메키 챌섭에서 하고 보상은 본섭에서 수령되나요,메키 키우는건 챌섭에서 키우고 보상들은 본섭에서 수령 될까요,,,,,0,False
2026-07-23,0,0,기타,미니게임 자동사냥스테이지,전사 레벨 6찍어서 1-5까지 밀었는데 그래도 반복사냥은 1-2에서 해야하나요? 아니면 최대민곳에서 반복사냥하나요?,,,,,0,False
2026-07-23,0,0,퀘스트,검마 도전하려고하는데요,보마인데 오리진 말고 어센트 등 추가 스킬 찍고 가는게 낫나요?,,,,,0,False
2026-07-23,0,0,기타,핸즈 옥션 그린아이디등록? 어케하나요..,회사 점심시간인데 옥션보려니까 그린id등록하라는데 이거 모바일에서는 안되는건가요???,,,,,0,False
2026-07-23,0,0,기타,넥슨링크 pc조작 오류 왜이럴까요,"원격플레이좀 하려고 하니 연결후 1분정도면 pc에서 조작이 발생하여 종료한다고 알림이 뜨네요 저는 회사에 있고 집에는 아무도 없는데 말이죠 pc절전모드,화면보호기,모니터끄기 이런건 전부 안해놨습니다 왜 이럴까요...",,,,,0,False
2026-07-23,0,0,몬스터,메이린 스페(혼돈)스킬 2개 까는거 가능한가요?,게이지 다 차서 기존에 들고있던 스포트라이트 쓰고 신규 혼돈 스킬 얻으면 사용한 스포트라이트 바로 사라지나요?,,,,,0,False
2026-07-23,0,0,기타,스인미 크오솔 쓰는 이유?,저 잘 몰라서 그런데 다들 스인미 크오솔 쓰시는이유가 뭐에요 딜도 약하고 효과읽어보니 뭐 증가 시켜주는것도 없는거같던데….저는 안쓰고 있거든요 혹시 쓰시는 이유가 뭘까요?,,,,,0,False
2026-07-23,0,0,직업,메고수님께 자석펫 위치 질문,챌섭 자석펫 1개인데 보통 몇번칸에 배치 하시나요?,,,,,0,False
2026-07-23,0,0,아이템,신규유입 챌섭 모멘텀패스,"현재 282렌을 키우고있는 신규 유입 유저입니다 다른 캐릭터가 없어서 본계가 될 캐릭을 키우고 있는건데, 모민텀 패스를 안사도 285를 넘겨 본캐가 될거라 그냥 구매를 하려고 합니다. 혹시 이번 패스도 재화별로 써야하는 타이밍이 있을까요?",,,,,0,False
2026-07-23,0,0,기타,카르시온에는 최상층 4처럼 포탈로 야누스 설치하는 맵은 없나요?,아까 해방하고 285 지역가봤는디 최상층4처럼 편한자리는 못찾았어요.. 혹시 있나요?,,,,,0,False
2026-07-23,0,0,아이템,월드자석펫 스킬 월드리프 문의,"챌섭에 자석펫 4~6개 있어서 자석펫 스킬을 배운 상태에서 실제 착용하지 않는 자석펫을 캐시보관함에 넣어도 스킬은 그대로 유지가 되는데, 그러면 만약 착용하지 않는 자석펫을 월드리프시킨다면 스킬이 유지 되는지 궁금하네요.",,,,,0,False
2026-07-23,0,0,아이템,추옵 시세좀 알려주세요,,,,,,0,False
2026-07-23,0,0,기타,자석펫 없이 할만한 사냥터 없을까요ㅠ,현재 281레벨 90펀데 자석펫 없어진 후로 메소 회수만 몇십초씩 걸리니 너무 힘듭니다.. 회수다니느라 몹도 새고 메소는 드럽게 안먹어지니 짜증만 나네요.. 조금 괜찮은 사냥터 있을까요,,,,,0,False
2026-07-22,0,0,퀘스트,"검마2인 스펙, 챌2 구하는 법 알려주실분","제 환산 올려놨습니다 본캐도 검마 못했는데 챌썹은 하고 싶네요 본캐도 3페에서 데카아웃해서 안하고 노세, 이칼 돌아요 챌2 280레테에요 검마 120정도 나오는데 2인 하면 검마환산 올라가나요? 또 검마2인 깐부는 어떻게 구해요?",,,,,0,False
2026-07-22,0,0,기타,12시 넘으면 점검 전이라도 숙제들 초기화 되나요?,"점검이 4시부터 10시까지라던데, 내일 메이플 못할거같아서 12시지나서 일퀘나 일간보스 숙제들만 해두려고 하는데 뭐 새로운 이벤트 시작하는데 첫날부터 못하는건 아쉽지만 그래도 일퀘들은 할 수 잇죵? 몬파들이랑?",,,,,0,False
2026-07-22,0,0,직업,형님 누님들 알려주세요 ㅠㅠ,헥사코어 스킬을 올릴려고 보니깐 활성화가 하나도 없는데 이거 어떻게 보면되요? 처음에는 활성화가 되어있는 스킬이 있어서 강화를 하고 올렸는데 다 활성화된 스킬 다~올리고 새로고침을 해도 ..... 사이트에 스킬 들이 비활성화가 되어 있는데 이거 무시하고 그냥 비활성화 된 스킬 강화 하면 되나요?? 사이트에 보이는 거 순서대로? 알려주세요 어떻게 하면 활성화가 되는지... 헥사 코어 강화를 어떻게 하면 되는지 ㅠㅠ,,,,,0,False
2026-07-22,0,0,기타,컴퓨터 질문,다음달에 월급 받으면 컴퓨터 적당하게 구입하려고 하는데 조립pc는 아는게 없어서 다 되어있는걸로 살려고 합니다. 게임은 메이플이랑 롤정도만 할건데 이정도면 괜찮을까요? 원래는 노트북으로 하고있었습니다. 어떤게 가장 괜찮을까요? [이미지] [이미지] [이미지],,,,,0,False
2026-07-22,0,0,기타,템환감소 헥환증가 질문,보공-10퍼 공7.5퍼 방무-30퍼를 넣엇을때 사진과 같이 나오는데 헥환이 많이 올라서 매우 좋은건 알겟는데 템환은 조금 내려가고 헥환은 많이 올라가는게 어떤 이유인지 궁금해서 질문드려요 포인트는 템환 내려가고 헥환 올라가는거보단 저 차이가 큰 이유가 궁금해요,,,,,0,False
2026-07-22,0,0,직업,렌 보공,11.5이상급으로 렌 하려고하는데 무보엠 보공 몇줄 챙겨가는게 좋을까요?,,,,,0,False
2026-07-22,0,0,기타,챌린저스 260버닝 하나 더 주나요??,만약 준다면 주기전에 200짜리 하나 키워놓고 추후에 버닝 받아도 아이템 소급적용되나요?,,,,,0,False
2026-07-22,0,0,기타,안녕하세요 질문하나드려요,이 아저씨 왜생긴거고 어떻게 없애나요??,,,,,0,False
2026-07-22,0,0,아이템,데티무기 아직도 전투복끼면 코디로 못쓰죠?,데티무기가 제일 이뻐서 전투복끼고 무기만 데티무기로 외형 빼고 싶은데 옛날부터 이건 안되는거 같던데 지금은 혹시 가능한 방법이 있나 여쭤봅니다. 마라벨 무기를 프리셋으로 빼서 마라벨 무기 있는 프리셋 없는 프리셋으로 나눠서 써보려고했는데 프리셋으로 무기를 빼면 마라벨 세트효과랑 공/마가 적용이 안되는거 같네요 ㅠ,,,,,0,False
2026-07-22,0,0,기타,커뽀라 vs 커좀피,뭘 더 잘 쓸까요? ㅠ_ㅠ,,,,,0,False
2026-07-22,0,0,아이템,2소재도 드메세팅하나요?,ㅈㄱㄴ,,,,,0,False
2026-07-22,0,0,아이템,이제 하드진힐라 잡고 다이아 찍은 뉴비 진로 좀 부탁드려요,현재 상황은 딱 제목대로 입니다! 오늘 하듄 하트진힐라까지 잡고 챌린저스 다이아몬드 찍었습니다! 일단 머리속으로는 담주에 벨트 맞추고 천천히 프악공작 및 하트작하는건데 그 이후로는 해방 존버인가요? 닉네임 유l생 입니다!,,,,,0,False
2026-07-22,0,0,아이템,드메 질문좀용,장비기준 메80/드53인데 메획한줄짜리만 살까요 아니면 드메를 한번에 지를까요..? 평소에 현생땜시 평균3소재에서 4소재정도만 합니다.,,,,,0,False
2026-07-22,0,0,몬스터,좀비머쉬맘이 없어요,채널 거의 다 돌았는데 한마리도 없음 챌섭에다 평일 낮이라 누가 잡았을리는 없는데,,,,,0,False
2026-07-22,0,0,기타,캐릭터 삭제,하이퍼 버닝이 명의당 1개 만들수있는걸로 아는데 만약에 지금 키우던거 삭제 하면 다른계정에 만들면 버닝 아이템같은거 전부 다시 받을수 있나여,,,,,0,False
2026-07-22,0,0,아이템,이거 추옵 얼마정도하나여,,,,,,0,False
2026-07-22,0,0,기타,이번달에 바로 150만원 질러서 MPV 레드 달성했는데요,mvp레드 등급을 유지하려면 3달지나고 또 한번에 150 질러야 하나요?? 레드달고 3개월안에 메포 현질하는거는 카운팅 안되는걸까요?? 메이플 핸즈시간 그거 메포였던거 같은데 상품나오면 매주 5만원씩은 꾸준히 지를예정이긴 합니다,,,,,0,False
2026-07-22,0,0,기타,몬파 핸즈 몬스터 원킬컷 안나는데 상관있나요?,ㅈㄱㄴ 획득 메소랑 경험치랑 아이템 차이 많이 나는지 궁금해요 아는 사람 있나요?,,,,,0,False
2026-07-22,0,0,기타,지금부터 시작하는 3만점 하려면,275렙까지 사냥할 시간이 있다고 한다면 3만점 찍는데 메소 최소로 얼마나 들까요?,,,,,0,False
2026-07-22,0,0,기타,메이플 목요일 보스,다른 게임들은 패치당일에 새벽에 게임 안하고 대기탔다가 패치후에 컨텐츠를 하면 이점이 있는 경우가 있는데 메이플도 혹시 그런게 있을까요 보스 바로 돌아도 되나요 ?,,,,,0,False
